author,content,description,photo_url,pub_date,source,title,url
Chuin-Wei Yap,"HONG KONGAs thousands of protesters marched in their fourth mass demonstration in a month, their target is expanding beyond the citys government to the more distant power they blame for their eroding freedoms: China itself.Protesters marched peacefully Sunday… [+5896 chars]","As thousands of protesters marched in their fourth mass demonstration in a month, their target is expanding beyond the city’s government to the more distant power they blame for their eroding freedoms: China itself.",https://images.wsj.net/im-87856/social,2019-07-07,the-new-york-times,Latest Hong Kong Protest Plays to a Different Crowd: Mainland Chinese,https://www.wsj.com/articles/latest-hong-kong-protest-plays-to-a-different-crowd-mainland-chinese-11562491308
https://www.facebook.com/saltlaketribune,"The Better Business Bureau is waring consumers about a Salt Lake City company called Parking Solutions after a flood of complaints about people having their cars booted in the lot next to Zupas and Jamba Juice near 600 East and 400 South. 
According to FOX 1… [+2344 chars]",Better Business Bureau warns Salt Lake City residents about unethical practices from private parking enforcement company Salt Lake Tribune The Better Business Bureau is waring consumers about a Salt Lake City company called Parking Solutions after a flood of …,https://www.sltrib.com/pb/resources/assets/img/sltrib_facebook_card.png,2019-07-03,,Better Business Bureau warns Salt Lake City residents about unethical practices from private parking enforcement company - Salt Lake Tribune,https://www.sltrib.com/news/2019/07/03/better-business-bureau/
"Opheli Garcia Lawler, Harry Cheadle","Reverend Jim Antal travels across the country delivering sermons on climate change. Wherever he goes, he meets people who are fearful about the future. ""If you speak in California, you'll meet people who know someone who was killed, or who survived one of the… [+5421 chars]",People suffering from climate despair are turning to spiritual leaders. This is the advice they get.,"https://video-images.vice.com/articles/5d1cd9b7a25a2d0008e43c2d/lede/1562171832219-faith_climatechange.jpeg?crop=1xw:1xh;center,center&resize=1200:*",2019-07-03,the-new-york-times,"If Climate Change Makes You Feel Hopeless, Maybe Religion Can Help",https://www.vice.com/en_us/article/j5w9yb/if-climate-change-makes-you-feel-hopeless-maybe-religion-can-help
CBS/AP,"La Serena, Chile -- Tens of thousands of tourists flocked to cities and towns across northern Chile to stake out spots in one of the world's best locations to witness Tuesday's total solar eclipse. A solar eclipse occurs when the moon passes between the Earth… [+3542 chars]","One Chilean city of 200,000 sees more than 300,000 visitors flood in to see the moon completely hide the sun for just a few fleeting minutes",https://cbsnews3.cbsistatic.com/hub/i/r/2019/07/02/7b388926-e3e9-4e78-be2a-d3c2ec1e65ea/thumbnail/1200x630/8c2cf41fa87d3dd4fbf6855c9db96ba7/chile-eclipse-2019-1153136787.jpg,2019-07-02,the-new-york-times,Solar eclipse boom-time for small cities in the sweet spot,https://www.cbsnews.com/news/solar-eclipse-today-watch-live-stream-chile-argentina-time-2019-07-02/
AP,"Tourists try special glasses to watch an eclipse at the entrance of an astronomical camp which expects to receive thousands of tourists to observe the July 2 total solar eclipse, in the commune of Vallenar in the Atacama desert, north of Santiago, July 1, 201… [+3507 chars]","One Chilean city of 200,000 sees more than 300,000 visitors flood in to see the moon completely hide the sun for just a few fleeting minutes",https://cbsnews3.cbsistatic.com/hub/i/r/2019/07/02/7b388926-e3e9-4e78-be2a-d3c2ec1e65ea/thumbnail/1200x630/8c2cf41fa87d3dd4fbf6855c9db96ba7/chile-eclipse-2019-1153136787.jpg,2019-07-02,mashable,Solar eclipse boom-time for small cities in the sweet spot,https://www.cbsnews.com/news/solar-eclipse-2019-crowds-chile-argentina-hoping-to-capitalize-today-2019-07-02/
Michele Debczak,"The Fourth of July can be rough for dogs. Fireworks displays light up their senses with unfamiliar noises, flashes, and smells, and parties flood their homes with strange guests who may invade the rooms they usually have as private retreats. And when distress… [+2329 chars]","Even when two-thirds of their bodies are composed of fungal spores, the host cicadas continue to attempt mating in a drugged-out stupor.","https://images2.minutemediacdn.com/image/upload/c_crop,h_899,w_1600,x_0,y_150/v1562085881/shape/mentalfloss/gettyimages-105073456.jpg?itok=ciefsVu3",2019-07-02,,A Psychotropic Fungus Is Eating Away Cicadas' Genitalia and Boosting Their Sex Drive,http://mentalfloss.com/article/587052/psychotropic-fungus-eating-away-cicadas-genitalia-and-boosting-their-sex-drive
sofia lekka angelopoulou I designboom,"edition office’s latest house in hawthorn, australia, is defined by two concrete arched shells that structurally support the house with its own skin, while providing the framework for how interior spaces relate to each other and to the external environment. e… [+2011 chars]","all-glass walls on the ground floor provide direct connection to the exterior landscape. The post edition office combines pair of arched concrete shells for house in hawthorn, australia appeared first on designboom | architecture & design magazine.",https://www.designboom.com/wp-content/uploads/2019/07/hawthorn-house-edition-office-australia-designboom-1200.jpg,2019-07-05,,"edition office combines pair of arched concrete shells for house in hawthorn, australia",https://www.designboom.com/architecture/edition-office-concrete-house-hawthorn-australia-07-05-2019/
Bob Price,"Officials in the Del Rio Sector located on the Central Texas border with Mexico report the apprehension of more than 1,000 migrants from Haiti who illegally crossed the Rio Grande since June 10, according to information provided by Border Patrol officials. Of… [+1715 chars]","1,000 Haitian Migrants Apprehended Since June 10 at Texas Border... (Third column, 9th story, link ) Related stories: 2nd secret FACEBOOK group for border agents shows mocking images... Illegals fired from Trump clubs seek White House meeting... Advertise here",https://media.breitbart.com/media/2019/06/DRT-Large-groups7-640x335.jpg,2019-07-06,the-new-york-times,"1,000 Haitian Migrants Apprehended Since June 10 at Texas Border...",https://www.breitbart.com/border/2019/07/06/1000-haitian-migrants-apprehended-since-june-10-at-texas-border/
Kathryn Watson,"Ominous weather is threatening the ""Salute to America"" celebration President Trump says will be among the greatest in the nation's history, although the Interior Department says the show will go on, rain or shine. 
Shortly before noon, the National Weather S… [+1257 chars]","President Trump has promised one of the biggest celebrations ever, but weather might get in the way",https://cbsnews2.cbsistatic.com/hub/i/r/2019/07/04/fc598489-2e67-4b7a-8e41-77802c444633/thumbnail/1200x630/c7b67b5ec1652c118b1f5256a1c2839d/2019-07-03t175214z-1821862424-rc11efd45310-rtrmadp-3-usa-trump-julyfourth.jpg,2019-07-04,the-new-york-times,Weather Service issues flash-flood watch threatening Trump's speech,https://www.cbsnews.com/news/national-weather-service-issues-flash-flood-watch-lasting-through-trumps-speech/
http://www.facebook.com/fox2now,"GRAFTON, Ill. Crews are busy cleaning up following the second highest flood on record. Leaders in Grafton and Alton want everyone to know they are ready to celebrate. They are back open for business, just in time for the Fourth of July.
""We've had a rough sp… [+1080 chars]","GRAFTON, Ill. – Crews are busy cleaning up following the second highest flood on record. Leaders in Grafton and Alton want everyone to know they are ready to celebrate. They are back open for business, just in time for the Fourth of July.

""We've had a rough…",https://localtvktvi.files.wordpress.com/2019/07/promo386380373.jpg?quality=85&strip=all&w=1200,2019-07-02,reuters,Grafton and Alton back open for business for holiday weekend - KTVI Fox 2 St. Louis,https://fox2now.com/2019/07/02/grafton-and-alton-back-open-for-business-for-holiday-weekend/
Kara Strickland,"CASSVILLE, Mo. (KY3) - Emergency management says more than 40 homes and 20 businesses were damaged in Cassville, Mo. from last weeks flash flooding. 
The Barry county emergency coordinator said FEMA does not count homes or businesses with less than a foot an… [+1120 chars]","Cassville, Mo. business bouncing back from flash flooding KY3 CASSVILLE, Mo. (KY3) - Emergency management says more than 40 homes and 20 businesses were damaged in Cassville, Mo. from last weeks flash flooding.",https://media.graytvinc.com/images/Cassville+businesses+trying+to+bounce+back+from+flooding.JPG,2019-07-05,,"Cassville, Mo. business bouncing back from flash flooding - KY3",https://www.ky3.com/content/news/Cassville-businesses-still-trying-to-bounce-back-from-flash-flooding-512280701.html
Emily Chung,"Climate change is fuelling risks like wildfires, heat waves and flooding, but Canada can reduce the worst damages and costs by being strategic about how it adapts  such as taking advantage of opportunities provided by such disasters, a new report says.
Canad… [+5443 chars]","Climate change is fuelling risks like wildfires, heat waves and flooding, but Canada can reduce the worst damages and costs by being strategic about how it adapts — such as taking advantage of the opportunities the come from such disasters, a new report says.",https://i.cbc.ca/1.5158973.1559424214!/fileImage/httpImage/image.jpg_gen/derivatives/16x9_620/flooded-home-constance-bay.jpg,2019-07-04,,"Smarter investing, rebuilding and other tips for adapting to climate change",https://www.cbc.ca/news/technology/climate-change-adaptation-report-1.5200325
"USA TODAY, Max Cohen, USA TODAY","Rising sea levels could put cities underwater in just 80 years.
 Buzz60
The leaders of Texas A&amp;M University's seaside Galveston campus had a choice to make. It was 2008, and Hurricane Ike had just devastated the Gulf Coast, forcing the university to mov… [+7143 chars]","""The word 'retreat' in Texas doesn't go very far,"" one climate scientist said. Why colleges on the beach have no plans to move inland if seas rise.","https://www.gannett-cdn.com/presto/2019/06/27/USAT/251a79b8-c528-475f-b4f5-79cfdebaa30a-AP_080912018852.jpg?crop=3827,2161,x0,y0&width=3200&height=1680&fit=bounds",2019-07-01,cnn,Climate change could put these colleges underwater. Why they're staying put,https://www.usatoday.com/story/news/education/2019/07/01/flood-college-beach-climate-change-global-warming-sea-level-rise/1573575001/?utm_source=google&utm_medium=amp&utm_campaign=speakable
Express News Service,"Trucks broken down in Kurla, Mumbai. Traffic blocked on LBS Marg (Express Photo by Kavitha Iyer)
As the death toll in two separate wall collapse incidents in Kurar and Kalyan rose to 18, millions of other Mumbaikars spent Tuesday morning salvaging their belo… [+7873 chars]","Mumbai rains: With the forecast for more rains throughout the day in the city, Chief Minister Devendra Fadnavis and the Brihanmumbai Municipal Corporation tweeted requests to citizens to stay indoors.",https://images.indianexpress.com/2019/07/mumbai-rains-13.jpg?w=759,2019-07-02,cnn,"Mumbai rains leave at least 18 dead, transport paralysed as city shuts for the day",https://indianexpress.com/article/cities/mumbai/mumbai-rains-today-wall-collapse-transport-railways-flights-diverted-5810304/
"USA TODAY, Ashley Shaffer, USA TODAY","This undated product image obtained by AP shows Nike Air Max 1 Quick Strike Fourth of July shoes that have a U.S. flag with 13 white stars in a circle on it, known as the Betsy Ross flag, on them. Nike is pulling the flag-themed tennis shoe after former NFL q… [+6675 chars]","Vandals deface the Chicago ""Bean,"" and Nike pulls the flag shoe: Tuesday’s news","https://www.gannett-cdn.com/presto/2019/07/02/USAT/c25763af-ea84-4efb-b843-9b031e80a628-AP_Nike_Flag_Shoe.JPG?crop=2601,1463,x0,y190&width=3200&height=1680&fit=bounds",2019-07-02,cnn,Did Kaepernick nix Nike's flag shoes?,https://www.usatoday.com/story/news/2019/07/02/betsy-ross-flag-bottle-cap-challenge-chicago-vandals-tuesdays-news/1628393001/?utm_source=google&utm_medium=amp&utm_campaign=speakable
"USA TODAY, Kelly Tyko and Janna Herron, USA TODAY","A magnitude 6.4 earthquake rocked Southern California, triggering fires and a hospital evacuation.
 USA TODAY
If you felt the earth move Thursday, chances are you didn't have earthquake insurance.
Thursday's 6.4 magnitude earthquake was the strongest to hi… [+6927 chars]","According to a July 2018 study by the California Department of Insurance, about 13% of California residents purchased earthquake coverage in 2017.","https://www.gannett-cdn.com/presto/2019/07/04/USAT/39aeefec-3d0d-4ea2-b046-2aabd7dcc9ca-687d7488-d47c-43c5-b096-e933e54fad45_thumbnail.png?crop=719,404,x0,y37&width=3200&height=1680&fit=bounds",2019-07-05,cnn,California earthquake insurance: What does home insurance cover after a disaster?,https://www.usatoday.com/story/money/2019/07/04/california-earthquake-and-insurance-what-does-your-policy-cover/1652859001/?utm_source=google&utm_medium=amp&utm_campaign=speakable
Peter Morici,"The U.S. dollar is widely held around the world, but U.S. monetary policy doesnt reflect that reality. 
The Federal Reserves principal tools adjusting short-term interest rates and quantitative easing for accomplishing 2% inflation and low unemployment are r… [+4527 chars]","The Federal Reserve’s principal tools — adjusting short-term interest rates and quantitative easing —are radically out of sync with a global economy that relies on the dollar, writes Peter Morici.",http://s.marketwatch.com/public/resources/MWimages/MW-HM472_dollar_ZG_20190628153739.jpg,2019-07-01,the-new-york-times,Peter Morici: Realigning U.S. monetary policy for a truly global currency,https://www.marketwatch.com/story/realigning-us-monetary-policy-for-a-truly-global-currency-2019-07-01
https://www.facebook.com/DailyMail,"A woman whose daughter was stabbed to death before her husband and granddaughter died in a plane crash has relived her life of tragedy.
Roma Flood, from the Gold Coast, has penned a novel about her experiences as one of Australia's most unlucky residents.  … [+4130 chars]","Roma Flood, from the Gold Coast, has penned a novel about her experiences as one of Australia's most unlucky residents.",https://i.dailymail.co.uk/1s/2019/07/05/10/15665982-0-image-a-3_1562319370856.jpg,2019-07-06,engadget,A Gold Coast author lost husband and granddaughter in an air crash after her daughter was murdered,https://www.dailymail.co.uk/news/article-7215879/A-Gold-Coast-author-lost-husband-granddaughter-air-crash-daughter-murdered.html
PTI,"Bodies of 2 persons were recovered by civil administration after Tiware dam in Ratnagiri was breached (ANI Photo)
The NCP Wednesday alleged that the government’s “negligence” was responsible for the breach of Tiware dam in Ratnagiri district, in which nine p… [+1001 chars]","Calling for action against the guilty, Maharashtra NCP chief Jayant Patil sought to know after how many deaths will the government wake up. ""The mishap occurred due to the negligence of the administration. How many lives will it take for the government to wak…",https://images.indianexpress.com/2019/07/ratnagiri-dam.jpg?w=759,2019-07-03,,Government negligence led to breach of Tiware dam: NCP,https://indianexpress.com/article/india/government-negligence-led-to-breach-of-tiware-dam-ncp-5812958/
Express News Service,"While granting the aid, the civic body had imposed several conditions such as implementing reforms, including increase in the number of buses through a wet lease, commercialisation of BEST properties and reduction in bus fares. (File)
The Brihanmumbai Munici… [+1048 chars]","According to the civic body, after the rains started at 12.49 am on Tuesday, the seven zonal deputy municipal commissioners and 24 ward officers were asked to be present in their areas to monitor the situation and take necessary action.",https://images.indianexpress.com/2019/02/bmc-1.jpg?w=759,2019-07-02,mashable,"Officials worked round-the-clock to pump out over 13,000 mn litres of rainwater: BMC",https://indianexpress.com/article/cities/mumbai/officials-worked-round-the-clock-to-pump-out-over-13000-mn-litres-of-rainwater-bmc-5811925/
https://www.facebook.com/MrDanZak2/,"From the presidents vantage point, his supporters looked like they were in cages. Their fingers curled around chain-link. Bellies smushed against butts. When their knees gave out, they sat on ponchos and muddy blankets and squares of wet cardboard. The air, s… [+8116 chars]","Evening in America: What it felt like on Trump’s 4th of July The Washington Post Trump's 'Salute to America' brings military might, fireworks and dose of controversy to Washington Fox News Flash flood watch issued before July 4 events in Washington, DC The Bo…",https://www.washingtonpost.com/resizer/QLCdOv1WN170g1cO7Co_Eu-SAQQ=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XJK67PE6XYI6TA7DIX663DUNFY.jpg,2019-07-05,the-new-york-times,Evening in America: What it felt like on Trump’s 4th of July - The Washington Post,https://www.washingtonpost.com/lifestyle/style/evening-in-america-what-it-felt-like-on-trumps-4th-of-july/2019/07/05/1ed1aade-9ec5-11e9-b27f-ed2942f73d70_story.html
Special Correspondent,"Construction of 1,292 houses destroyed in last years floods has been completed under various schemes in the district. 
The floods of August 2018 destroyed 3,783 houses in the district. 
In all, 2,378 beneficiaries opted for the LIFE Mission scheme under whi… [+1497 chars]","Rebuilding taken up under LIFE, Care Home projects",https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2019-07-03,,"Work on 1,292 houses for flood-hit completed",https://www.thehindu.com/news/national/kerala/work-on-1292-houses-for-flood-hit-completed/article28276268.ece
ET Bureau,"MUMBAI: Indian promoters will have to sell shares worth nearly Rs 4 lakh crore after the government proposed to increase the minimum public shareholding in listed firms to 35% from 25%.
The proposal caught the markets offguard and led to a sharp selloff. The… [+3276 chars]",A Rs 4 lakh cr fire sale coming up in D-StMove to deepen markets; stocks react negatively; MNCs may delist local arms.,"https://img.etimg.com/thumb/msid-70100378,width-1070,height-580,imgsize-398126,overlay-etmarkets/photo.jpg",2019-07-06,the-new-york-times,A Rs 4 lakh cr fire sale coming up in D-St,https://economictimes.indiatimes.com/markets/stocks/rs-4-lakh-crore-share-sale-coming-to-d-st/articleshow/70100389.cms
,"EDISON -
 Storms are sweeping across parts of New Jersey, packing gusty winds, hail, lightning and downpours.
The National Weather Service had issued a tornado warning for parts of New Jersey through 4:45 p.m. The warnings, which covered parts of Hunterdon,… [+1800 chars]","Severe storms sweep across NJ with downpours, gusty winds; tornado confirmed in Mount Laurel News 12 New Jersey Video: Car flipped, air conditioners blown from roofs after possible tornado, severe weather NJ.com Tornado? Wind flips over car in Mount Laurel, N…",https://NEWS12NJ.images.worldnow.com/images/18570409_G.jpg?lastEditedDate=20190706190310,2019-07-06,the-new-york-times,"Severe storms sweep across NJ with downpours, gusty winds; tornado confirmed in Mount Laurel - News 12 New Jersey",http://newjersey.news12.com/story/40749847/tornado-confirmed-in-mount-laurel-as-severe-storms-sweep-across-nj
Science X staff,"Heavy rains flooded parts of India's financial capital of Mumbai on Monday, as the country's four-month summer monsoon swung into full force.
Children were seen wading through waist-high waters as they made their way to school, while some motorists were forc… [+1958 chars]","Heavy rains flooded parts of India's financial capital of Mumbai on Monday, as the country's four-month summer monsoon swung into full force.",https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2019/manystreetsi.jpg,2019-07-01,mashable,Monsoon rains soak India's financial capital,https://phys.org/news/2019-07-monsoon-india-financial-capital.html
,"At least six people were killed and 19 went missing after a dam in Maharashtras coastal Konkan region breached following incessant rains leading to flood-like situation in downstream villages, officials said on July 3, 2019.
The incident happened around 9.30… [+314 chars]","At least six people were killed and 19 went missing after a dam in Maharashtra’s coastal Konkan region breached following incessant rains leading to flood-like situation in downstream villages, offici",https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,2019-07-03,,Dam breach in Maharashtra’s Ratnagiri district,https://www.thehindu.com/multimedia/dam-breach-in-maharashtras-ratnagiri-district/article28270011.ece
Lisa Rowan,"Even if you dont live in a hurricane-prone area like I do, theres no excuse for not having an emergency kit ready for the worst-case scenario, whether it be a bush fire, a flood or an earthquake. And yes, the latter can happen in Australia - remember Newcastl… [+4584 chars]","Even if you don’t live in a hurricane-prone area like I do, there’s no excuse for not having an emergency kit ready for the worst-case scenario, whether it be a bush fire, a flood or an earthquake. And yes, the latter can happen in Australia - remember Newcas…","https://i.kinja-img.com/gawker-media/image/upload/c_lfill,w_768,q_90/ibbkzxvgrvzqu1j374bk.jpg",2019-07-01,,Keep These Financial Records In Your 'Go Bag',https://www.lifehacker.com.au/2019/07/keep-these-financial-records-in-your-go-bag/
Express Web Desk,"Delhi has seen a 90% rainfall deficit since June 1, and is among the most rain deficient states in the country as of now.
New Delhi on Thursday is expected to see very light rain, with the temperature expected have a minimum temperate of 29 degrees Celsius a… [+1751 chars]","Weather forecast today LIVE updates: Rain eluded Delhi despite a forecast for light rain yet again on Wednesday, with the maximum temperature getting recorded at 39.4 degrees Celsius, three degrees above normal.",https://images.indianexpress.com/2019/07/delhi-weather-759.jpg?w=759,2019-07-04,the-new-york-times,"Weather forecast today LIVE updates: Light rain likely in Delhi, commuting woes continue in Mumbai",https://indianexpress.com/article/weather/all-india-weather-forecast-today-live-updates-5814006/
Express Web Desk,"In May this year, a SC bench of Justice Arun Mishra and Navin Sinha had ordered the demolition of five apartment complexes in Kochi’s Maradu municipality for the violation of Coastal Regulation Zone (CRZ) rules
The Supreme Court (SC) Friday lashed out at the… [+1460 chars]","In May this year, a SC bench of Justice Arun Mishra and Navin Sinha had ordered the demolition of five apartment complexes in Kochi's Maradu municipality for the violation of Coastal Regulation Zone (CRZ) rules",https://images.indianexpress.com/2019/07/supreme-court759-1.jpg?w=759,2019-07-05,the-new-york-times,‘Absolute fraud’: Supreme Court lashes at Kochi flat owners for obtaining stay on demolition from vacation bench,https://indianexpress.com/article/india/absolute-fraud-supreme-court-lashes-at-kochi-flat-owners-for-obtaining-stay-on-demolition-from-vacation-bench/
Joey Sneddon,"If you fancy sampling a Linux distro that’s not based on Ubuntu, check out the new Mageia 7 release, now available for download.
Mageia 7 arrives two years after the release of Mageia 6 and is packed full of the latest Linux software, utilities and desktop e… [+3241 chars]","If you fancy sampling a Linux distro that’s not based on Ubuntu, check out the new Mageia 7 release, now available for download. Mageia 7 arrives two years after the release of Mageia 6 and […] This post, Mageia 7 Released with 2 Years Worth of Updates, was w…",https://aozoeky4dglp5sh0-zippykid.netdna-ssl.com/wp-content/uploads/2019/07/mageia.jpg,2019-07-01,reuters,Mageia 7 Released with 2 Years Worth of Updates,https://www.omgubuntu.co.uk/2019/07/mageia-7-released-download
Al Jazeera,"Japanese authorities have issued evacuation orders for more than one million people in southern parts of the country hit by heavy rains, a year after deadly floods killed more than 200 people.
Small landslides were already being reported in parts of the affe… [+2608 chars]","A total of 1.1 million people in Kagoshima and Miyazaki prefectures have been ordered to shelters, authorities say.",https://www.aljazeera.com/mritems/Images/2019/7/4/ba2f9751c05348c6b81c5071d06a2cb7_18.jpg,2019-07-04,,Japan orders over a million to evacuate amid torrential rains,https://www.aljazeera.com/news/2019/07/japan-orders-million-evacuate-torrential-rains-190704004722638.html
RT,"“According to the latest data, seven people fell victim to the flood. Nine are missing, a child is among them,” TASS news agency reported on Monday, quoting a source at the regional emergency services. Some 153 more people have been injured and are currently … [+1798 chars]",Seven people have died in floods that have devastated the Russian Siberian region of Irkutsk. The water also drove several thousand people from their homes. Read Full Article at RT.com,https://cdni.rt.com/files/2019.07/article/5d19d30afc7e9358098b456a.jpg,2019-07-01,,"Seven dead & thousands lose homes as severe flooding hits Russia’s Siberia (PHOTOS, VIDEOS)",https://www.rt.com/russia/463105-seven-dead-flood-siberia/
Red Painter,"Mother Nature doesn't seem to be a big fan of Fake Dictator's holding massive Nazi style rallies on America's Independence Day and she is making her displeasure known in a big way.
Storm predictions came in early
But no one was really in DC anyhow
It appea… [+1524 chars]",Mother Nature doesn't seem to be a big fan of Fake Dictator's holding massive Nazi style rallies on America's Independence Day and she is making her displeasure known in a big way. Storm predictions came in early Short-range model (certainly subject to and li…,https://crooksandliars.com/files/mediaposters/2019/07/42693.jpg,2019-07-04,cnn,July 4th DC Weather Update: It's Pouring And Very Windy,https://crooksandliars.com/2019/07/july-4th-dc-weather-update-its-pouring-and
Christian Donlan,"Valleys Between is the sort of game that's so beautiful I would probably play it even if it wasn't any good. I'd play it just to look at it, listen to it, be around its world and its art. Happily, it is good. Part tactical game, part curious bucolic spin on t… [+2040 chars]","Valleys Between is the sort of game that's so beautiful I would probably play it even if it wasn't any good. I'd play it just to look at it, listen to it, be around its world and its art. Happily, it is good. Part tactical game, part curious bucolic spin on t…",https://cdn.gamer-network.net/2019/articles/2019-07-01-08-23/-1561965794320.jpg/EG11/resize/1200x-1/-1561965794320.jpg,2019-07-01,cnn,Valleys Between is a puzzle game that obeys tree-time,https://www.eurogamer.net/articles/2019-07-01-valleys-between-is-a-puzzle-game-that-obeys-tree-time
Haley Henschel,"When you get existential about it, much of our daily lives revolve around the notion of ""protection."" When you toss a password on your computer's log-in screen, for instance, you're protecting your data against wannabe hackers. When you slip a cardboard sleev… [+21005 chars]","When you get existential about it, much of our daily lives revolve around the notion of ""protection."" When you toss a password on your computer's log-in screen, for instance, you're protecting your data against wannabe hackers. When you slip a cardboard sleev…",https://mondrian.mashable.com/2019%252F07%252F02%252Fd7%252F76214544c6654712960e0c24f51a6681.78edc.jpg%252F1200x630.jpg?signature=ZrtZPJSfNIPrFjbtwiCGRTsZaTI=,2019-07-02,cnn,"8 of the best home security systems, according to people who use them",https://mashable.com/roundup/best-home-security-systems/
PTI,"At least three people were killed and 23 missing after a dam in Maharashtras coastal Konkan region breached following incessant rains, leading to flood-like situation in downstream villages, officials said Wednesday.
 The Tiware dam in Ratnagiri district dev… [+362 chars]",The Tiware dam in Ratnagiri district developed a breach late on Tuesday night after heavy rains,https://www.thehindu.com/news/national/other-states/kfmz2r/article26554121.ece/ALTERNATES/LANDSCAPE_615/breaking-news,2019-07-03,cnn,"Dam breaches in Maharashtra’s Ratnagiri district; 3 killed, 23 missing",https://www.thehindu.com/news/national/other-states/tiware-dam-breaches-in-maharashtras-ratnagiri-district-several-killed-many-injured/article28268976.ece
The Associated Press,"TOKYO (AP) Heavy rain has triggered flooding and mudslides in southern Japan, injuring four people and damaging dozens of homes.
More than 1 million residents have been advised to evacuate to shelters in the region.
Deputy Chief Cabinet Secretary Yasutoshi … [+486 chars]","TOKYO (AP) — Heavy rain has triggered flooding and mudslides in southern Japan, injuring four people and damaging dozens of homes. More than 1 million residents have been advised to evacuate to shelters in the region. Deputy Chief Cabinet Secretary Yasutoshi …",https://www.seattletimes.com/wp-content/themes/st_refresh/img/st-meta-facebook.png,2019-07-04,the-new-york-times,"Heavy rain in south Japan causes flood, mudslides; 4 injured",https://www.seattletimes.com/nation-world/nation/heavy-rain-in-south-japan-causes-flood-mudslides-4-injured/
,"WASHINGTON (AP) — The National Weather Service has issued a flash flood watch for parts of the nation’s capital and the Maryland and Virginia suburbs hours before the Independence Day celebration on the National Mall is set to begin.
The watch is active unti… [+487 chars]","Flash flood watch issued before July 4 events in Washington, DC The Boston Globe A look at the military hardware in Trump's Fourth of July celebration | TheHill The Hill Trump Asks Americans To 'Stay True To Our Cause' In Speech Celebrating Military NPR Presi…",https://www.bostonglobe.com/rf/image_585w/Boston/2011-2020/2019/07/04/BostonGlobe.com/National/Images/AFP_1IC2BJ.jpg,2019-07-04,engadget,"Flash flood watch issued before July 4 events in Washington, DC - The Boston Globe",https://www.bostonglobe.com/news/nation//the-latest-flash-flood-watch-issued-before-july-events/wzBXdGe3XPRbGF0UxgiI1J/story.html
"Kristina Young, Contributor, Kristina Young, Contributor https://www.forbes.com/sites/kristinayoung1/","This year marks the 150th anniversary of the first recorded&amp;nbsp;descent down the Colorado River through Grand Canyon.In 1869, an intrepid group of men, led by the one-armed Civil War Veteran John Wesley Powell, embarked on a journey down the Grand Canyon… [+12871 chars]",John Wesley Powell and his men traveled down the Grand Canyon 150 years ago. Since then the canyon has experienced incredible change.,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fspecials-images.forbesimg.com%2Fdam%2Fimageserve%2F1157497191%2F960x0.jpg%3Ffit%3Dscale,2019-07-01,,"The First Recorded Descent Down the Grand Canyon Was 150 Years Ago, Here's How It's Changed Since",https://www.forbes.com/sites/kristinayoung1/2019/06/30/the-first-recorded-descent-down-the-grand-canyon-was-150-years-ago-heres-how-its-changed-since/
,"TOKYO – Heavy rain has triggered flooding and mudslides in southern Japan, injuring four people and damaging dozens of homes.
In this Wednesday, July 3, 2019, photo, a river is swollen with the heavy in Miyakonojo, Miyazaki prefecture, western Japan. Japanes… [+1097 chars]","TOKYO - Heavy rain has triggered flooding and mudslides in southern Japan, injuring four people and damaging dozens of homes. More than 1 million residents have been advised to evacuate to shelters in the region. Deputy Chief Cabinet Secretary Yasutoshi Nishi…",https://newsinfo.inquirer.net/files/2019/07/AP19185146274138-620x399.jpg,2019-07-04,mashable,"Heavy rain in south Japan causes flood, mudslides; 4 injured",https://newsinfo.inquirer.net/1137769/heavy-rain-in-south-japan-causes-flood-mudslides-4-injured
Pushpam Kumar,The upcoming United Nations Climate Action Summit in September 2019 will attempt to bring about transformative change and resounding actions to accelerate climate solutions aligned with the 2030 Agenda for Sustainable Development. Of the summit's six action a… [+7882 chars],The upcoming United Nations Climate Action Summit in September 2019 will attempt to bring about transformative change and resounding actions to accelerate climate solutions aligned with the 2030 Agenda for Sustainable Development. Of the summit's six action a…,https://3c1703fe8d.site.internapcdn.net/newman/gfx/news/2019/naturebaseds.jpg,2019-07-01,the-new-york-times,Nature-based solutions: The missing ingredient in climate adaptation?,https://phys.org/news/2019-07-nature-based-solutions-ingredient-climate.html
ZEESHAN SHAIKH,"The CR, which is an important component of the Suburban Railways system, the lifeline of the city, came to a grinding halt even as its counterpart, the Western Railways, managed to operate its services. (Express photo: Deepak Joshi)
Mumbai recorded a decadal… [+4874 chars]","During the 2005 Mumbai deluge, CR had bore the brunt of the massive rains which had hit the city registering greater losses and disruptions compared to WR. The Indian Express finds out why CR services are more prone to be affected by monsoon and the steps it …",https://images.indianexpress.com/2019/07/mumbai-rains-explained-759.jpg?w=759,2019-07-04,,Explained: Why the heavy rains stopped Central Railways in its tracks,https://indianexpress.com/article/explained/explained-mumbai-rains-flooding-central-railways-5813975/
