author,content,description,photo_url,pub_date,source,title,url
,,Nothing brings people together better than a warm fire on a cold day.,,2018-01-01,,Shopping for Fireplaces and Wood Stoves,https://www.nytimes.com/2018/01/01/realestate/shopping-fireplaces-wood-stoves.html
,,"The underappreciated AMC series, whose finale aired Saturday, dramatized the joy of creation and the beauty of struggle.",,2017-10-15,,How Failure Made ‘Halt and Catch Fire’ Great,https://www.nytimes.com/2017/10/14/arts/television/halt-and-catch-fire-finale.html
,,"Conservatives hope to use the liberal opposition to Judge Kavanaugh’s nomination as a graphic example of the threat posed by a Democratic takeover, but they worry that passions will dissipate.",,2018-10-04,,G.O.P. Hopes Anger Over Treatment of Kavanaugh Propels Voters to the Polls,https://www.nytimes.com/2018/10/04/us/politics/trump-kavanaugh-midterm-elections.html
,,The board of the theater met a day after The New York Times published a story detailing accusations by multiple women.,,2018-01-24,,Long Wharf Theater’s Artistic Director Fired Over Sexual Misconduct Accusations,https://www.nytimes.com/2018/01/23/theater/long-wharf-theaters-artistic-director-fired-over-sexual-misconduct-accusations.html
,,Michael Kodas’s “Megafire” and Edward Struzik’s “Firestorm” analyse the misguided history and dire results of America’s wildfire management policy.,,2017-12-12,,Are the American West’s Wildfires Inevitable?,https://www.nytimes.com/2017/12/12/books/review/megafire-michael-kodas-american-wildfires.html
,,Production was halted after Thanksgiving because Mr. Singer failed to return to set. Now he has been fired.,,2017-12-04,,Bryan Singer Fired From Queen Biopic,https://www.nytimes.com/2017/12/04/movies/bryan-singer-fired-queen-biopic.html
,,"President Trump tried to order the firing of Robert S. Mueller III, and Senator Chuck Schumer talks to us about seeking an immigration policy compromise.",,2018-01-26,,Listen to ‘The Daily’: A Plan to Fire Mueller,https://www.nytimes.com/audio/2018/01/26/podcasts/26DAILY-audio.html
,,"Transgender actors led the criticism of her role in the film “Rub & Tug,” saying such casting takes opportunities away from members of marginalized communities.",,2018-07-05,,Scarlett Johansson’s Casting as Transgender Man Draws a Backlash,https://www.nytimes.com/2018/07/05/arts/scarlett-johansson-transgender-rub-tug.html
,,Speaker Paul D. Ryan reinstated the Rev. Patrick J. Conroy as the House chaplain on Thursday after Father Conroy rescinded his forced resignation.,,2018-05-03,,Ryan Reinstates House Chaplain After Priest Decided to Fight Dismissal,https://www.nytimes.com/2018/05/03/us/politics/house-chaplain-resignation.html
,,One family’s search for an affordable apartment in an increasingly unaffordable city after one of New York City’s deadliest fires.,,2018-03-23,,Finding a Home After a Fire: ‘It Feels Like Your Life Is on Pause’,https://www.nytimes.com/2018/03/23/nyregion/deadly-bronx-fire-apartment-search.html
,,"Another supposed savior is coming to Madison Square Garden, where James L. Dolan’s magic touch surely awaits.",,2018-05-04,,David Fizdale Is Totally Going to Save the Knicks,https://www.nytimes.com/2018/05/04/sports/david-fizdale-knicks.html
,,"Wednesday: Leaving fire-ravaged Santa Rosa, census fears, Silicon Valley sex parties and, finally, the California of a century ago",,2018-01-03,,"California Today: For Sale in Santa Rosa, Fire-Scorched Land",https://www.nytimes.com/2018/01/03/us/california-today-for-sale-in-santa-rosa-fire-scorched-land.html
,,"The 101 freeway reopened this morning, but many roads remain off limits because of the wildfires across the region.",,2017-12-07,,Los Angeles Traffic Woes: Here Are the Roads Closed by the Fires,https://www.nytimes.com/2017/12/07/us/traffic-fires-wildfire-road-closures.html
,,California has suffered unusually destructive fires this year. Here’s why.,,2017-12-07,,4 Reasons California’s Fires Are So Bad This Year,https://www.nytimes.com/video/us/100000005590503/4-reasons-californias-fires-are-so-bad-this-year.html
,,Plants on the fire escape and window ledges cause strife.,,2017-10-22,,Can a Neighbor Keep Flowerpots on a Fire Escape?,https://www.nytimes.com/2017/10/22/realestate/can-a-neighbor-keep-flowerpots-on-a-fire-escape.html
,,"Of the five families who lost loved ones in the deadly fire in the Bronx last month, by count, the Stewarts lost the most.",,2018-01-09,,A Family With Jamaican Roots Mourns 5 Relatives Killed in a Bronx Fire,https://www.nytimes.com/2018/01/08/nyregion/bronx-fire-funeral.html
,,"A Cal Fire spokeswoman, Lynne Tolmachoff, describes the unique characteristics of six of the fires ravaging Northern California.",,2017-10-14,,What Makes Each Fire Different?,https://www.nytimes.com/video/us/100000005493565/what-makes-each-fire-different.html
,,"As stories emerged of how people died in the wind-driven fires that have ravaged Northern California, the element common to each tragedy was how quickly it happened.",,2017-10-13,,"In California, Fires So Fast Hesitation Proved Lethal",https://www.nytimes.com/2017/10/13/us/california-wildfires-victims.html
,,Rex Tillerson’s push for nuclear talks put him at odds with his boss. He has been replaced as secretary of state just as President Trump prepares to meet Kim Jong-un.,,2018-03-14,,Listen to ‘The Daily’: Rex Tillerson’s Firing and North Korea,https://www.nytimes.com/audio/2018/03/14/podcasts/14DAILY-audio.html
,,This week: the causes behind California’s mudslides; why coal and nuclear power are fighting for survival; and the effort to delete “climate change.”,,2018-01-11,,"When You’ve Seen Fire and You’ve Seen Rain, Expect Mudslides",https://www.nytimes.com/2018/01/11/climate/nyt-climate-newsletter.html
,,"The dismissals came as the electric-car maker tries to increase the production of its first mass-market vehicle, the Model 3 sedan.",,2017-10-14,,Tesla Fires Hundreds of Workers,https://www.nytimes.com/2017/10/13/business/tesla-fires-workers-model-3.html
,,"Facing bribery allegations in Israel, Prime Minister Benjamin Netanyahu’s meeting with President Trump may be a chance to show voters, contemplating a future without him, that he is indispensable.",,2018-03-03,,"Netanyahu, Under Fire at Home, Seeks a Warm Embrace in U.S.",https://www.nytimes.com/2018/03/03/world/middleeast/benjamin-netanyahu-aipac-trump.html
,,She had taught economics at Queens College and written a groundbreaking book when she refused to say if she was a Communist. An apology came years later.,,2017-11-28,,"Vera Shlakman, Professor Fired During Red Scare, Dies at 108",https://www.nytimes.com/2017/11/27/obituaries/vera-shlakman-professor-fired-during-red-scare-dies-at-108.html
,,Even a riveting central performance isn’t enough to release the potential of Tennessee Williams’s follow-up to “A Streetcar Named Desire.”,,2018-05-03,,"Review: Marin Ireland, on Fire in ‘Summer and Smoke’",https://www.nytimes.com/2018/05/03/theater/summer-and-smoke-review.html
,,"This 1994 firefighting memoir, by the Southern writer Larry Brown, vividly captures both fear and the sort of pride that comes with mastery.",,2017-06-01,,‘On Fire’ Makes Bad Habits Sound Very Sweet,https://www.nytimes.com/2017/06/01/books/larry-brown-on-fire-firefighting-memoir.html
,,"Canada, Portugal, London: How the fire expertise of our Phoenix bureau chief informs our global reporting.",,2017-06-24,,The Times’s Resident Expert for a World on Fire,https://www.nytimes.com/2017/06/23/insider/the-timess-resident-expert-for-a-world-on-fire.html
,,Vice’s new human resources boss said the company took action after enlisting outside investigators to review complaints.,,2017-12-01,,Vice Media Fires 3 Employees After Harassment Complaints,https://www.nytimes.com/2017/12/01/business/media/vice-media-harassment-fires-three-employees.html
,,"Rosellen Brown’s new novel, “The Lake on Fire,” tells the story of a young woman who seems straight out of Henry James in her struggles with love and work.",,2018-11-02,,A Poor Girl’s Progress Through the Gilded Age,https://www.nytimes.com/2018/11/02/books/review/lake-on-fire-rosellen-brown.html
,,"The Mexican soccer team’s coach, Juan Carlos Osorio, is a technocrat. But as a Colombian with no pedigree as a great player, Mexico has not fully embraced him.",,2018-06-17,,He’s Got a Winning Record. So Why Do Mexican Fans Want the Coach Fired?,https://www.nytimes.com/2018/06/17/sports/world-cup/mexico-juan-osorio.html
,,"After his latest incendiary comments, the president’s critics say there is no doubt he is a racist. The White House calls such suggestions “insulting.”",,2018-01-12,,"A President Who Fans, Rather Than Douses, the Nation’s Racial Fires",https://www.nytimes.com/2018/01/12/us/politics/trump-racism.html
,,"Parziale’s often exhausting and sometimes dangerous grind paid off in October when he won the U.S. Mid-Amateur Championship, earning him a spot at the Masters.",,2018-04-04,,"Matt Parziale Is an Amateur at the Masters, but a Pro Fighting Fires",https://www.nytimes.com/2018/04/04/sports/golf/firefighter-matt-parziale-masters.html
,,How the Getty Center protects its art from wildfires.,,2017-12-13,,Why the Getty Center’s Art Stayed Put as Fires Raged Nearby,https://www.nytimes.com/interactive/2017/12/12/arts/design/getty-center-fire-evacuation.html
,,The band’s new record debuted at the top with the lowest streaming number for any No. 1 album since Bon Jovi in November 2016.,,2017-08-07,,Arcade Fire’s ‘Everything Now’ Reaches No. 1 Thanks to Everything but Streaming,https://www.nytimes.com/2017/08/07/arts/music/arcade-fire-everything-now-billboard-chart.html
,,"Mr. Williamson’s hiring last month led to outrage on the left, which in turn sparked outrage on the right. Now he is no longer a columnist at The Atlantic.",,2018-04-05,,The Atlantic Cuts Ties With Conservative Writer Kevin Williamson,https://www.nytimes.com/2018/04/05/business/media/kevin-williamson-atlantic.html
,,"News reports about his website had drawn unwanted national attention to the town near the Canadian border, which had a single black resident in the 2010 census.",,2018-01-23,,Maine Town Fires Manager Over White Identity Comments,https://www.nytimes.com/2018/01/23/us/jackman-maine-town-manager.html
,,"Friday: Ghost Ship anniversary, Kate Steinle verdict, Salinas Valley four decades later.",,2017-12-01,,California Today: Remembering the Victims of the Ghost Ship Fire,https://www.nytimes.com/2017/12/01/us/california-today-remembering-the-victims-of-the-ghost-ship-fire.html
,,Baltimore’s crime problem has a host of seemingly intractable causes. Will an insider be able to fix what an outsider could not?,,2018-01-19,,"Baltimore Fires Another Police Commissioner, After Record High Murder Rate",https://www.nytimes.com/2018/01/19/us/baltimore-police-commissioner-fired.html
,,"Despite Mitch McConnell’s resistance to bringing legislation protecting the special counsel to the floor, its backers are pressing ahead to send President Trump a message.",,2018-04-19,,Push for Special Counsel Bill Shows G.O.P.’s Rising Fear Mueller Will Be Fired,https://www.nytimes.com/2018/04/19/us/politics/mueller-special-counsel-legislation-senate.html
,,"Forest fires burned across Portugal and northern Spain, fanned by strong winds caused by the remnants of Hurricane Ophelia.",,2017-10-16,,Deadly Fires Sweep Portugal and Northern Spain,https://www.nytimes.com/2017/10/16/world/europe/portugal-spain-fires.html
,,Companies are more susceptible than ever to our outrage and our moral suasion.,,2017-11-29,,NBC Didn’t Fire Matt Lauer. We Did.,https://www.nytimes.com/2017/11/29/opinion/matt-lauer-sexual-harassment-nbc.html
,,"Mike Myers brought back his Dr. Evil character from “Austin Powers.” He said that he was going to be the “secretary of evil,” but Steve Bannon took the job.",,2018-04-05,,Mike Myers’s Dr. Evil Tells Jimmy Fallon He Was Fired From the White House,https://www.nytimes.com/2018/04/05/arts/television/dr-evil-tonight-show-mike-myers-trump.html
,,"At least 80 people died in the blaze at Grenfell Tower, and local authorities were accused of having ignored warnings from the tenants.",,2017-08-15,,London Inferno Inquiry Will Scrutinize How Officials Dealt With Complaints of Fire Risk,https://www.nytimes.com/2017/08/15/world/europe/grenfell-tower-fire-inquiry-london.html
,,"The local mosque near an apartment tower that was destroyed by fire held a funfair, with traditional games, for displaced families.",,2017-07-02,,"For Child Survivors of London Fire, a Belated Eid Celebration",https://www.nytimes.com/2017/07/02/world/europe/uk-london-grenfell-tower-fire-children-eid.html
,,Pyotr Pavlensky was pictured on social media standing in front of flames at a Banque de France building on the Place de la Bastille.,,2017-10-19,,Russian Artist Is Charged Over Fire at Central Bank Building in Paris,https://www.nytimes.com/2017/10/19/arts/pyotr-pavlensky-paris-fire.html
,,"David Buckel, a gay rights lawyer turned master composter, was committed to fighting for social justice and the environment. His suicide may be the first in the name of climate change.",,2018-05-28,,What Drove a Man to Set Himself on Fire in Brooklyn?,https://www.nytimes.com/2018/05/28/nyregion/david-buckel-fire-prospect-park-fossil-fuels.html
,,The Russian president visited Siberia to demand an inquiry into a fire there that killed at least 64 people. Thousands protested nearby.,,2018-03-27,,Putin’s Grim Reality: Public Fury Over Children’s Deaths in Mall,https://www.nytimes.com/2018/03/27/world/europe/russia-kemerovo-fire.html
,,"Everything is political in the Bay Area, but housing most of all.",,2017-11-04,,Fires Aren’t the Only Threat to the California Dream,https://www.nytimes.com/2017/11/03/opinion/california-fires-housing.html
,,"The head of Iran’s central bank since 2013 was fired as the country grappled with a weakened currency, tied in part to renewed U.S. sanctions.",,2018-07-25,,Iran’s Top Banker Is Dismissed in Shake-Up as U.S. Sanctions Take a Toll,https://www.nytimes.com/2018/07/25/world/middleeast/iran-central-banker-sanctions.html
,,"The two longtime radio personalities faced multiple complaints of inappropriate behavior, and had been disciplined before, the company said.",,2017-12-21,,New York Public Radio Fires WNYC Hosts Leonard Lopate and Jonathan Schwartz,https://www.nytimes.com/2017/12/21/business/wnyc-leonard-lopate-jonathan-schwartz-nypr.html
,,"The Weinstein Company’s board announced Mr. Weinstein’s firing on Sunday, days after The New York Times reported on decades of harassment allegations.",,2017-10-08,,Harvey Weinstein Is Fired After Sexual Harassment Reports,https://www.nytimes.com/2017/10/08/business/harvey-weinstein-fired.html
,,"The 22-story Leogrand Hotel in Batumi was previously been fined for failing to comply with safety regulations, a local official said.",,2017-11-25,,Fire at Black Sea Resort Hotel in Georgia Kills 11,https://www.nytimes.com/2017/11/25/world/europe/georgia-hotel-fire-batumi.html
,,"Mr. Lauer’s co-host, Savannah Guthrie, announced the news. Appearing on the verge of tears, she said, “All we can say is we are heartbroken.”",,2017-11-29,,Transcript: Firing of Matt Lauer Announced on ‘Today’,https://www.nytimes.com/2017/11/29/business/media/matt-lauer-today-show.html
,,"Mr. Feinberg was accused of sexually abusing a female student in the late 1990s. An investigation found the claim credible, though he has denied it.",,2018-02-22,,"Michael Feinberg, a Founder of KIPP Schools, Is Fired After Misconduct Claims",https://www.nytimes.com/2018/02/22/us/kipp-sexual-misconduct-michael-feinberg.html
,,It took 70 firefighters and 10 engines three hours to contain the overnight blaze at a popular tourist attraction. No injuries were reported.,,2017-07-10,,Fire Tears Through London’s Camden Lock Market,https://www.nytimes.com/2017/07/10/world/europe/camden-market-fire-london.html
,,"As Secretary of State Mike Pompeo heads to Pyongyang this week, he must exceed the terms of the Iran deal — rejected as a “disaster” by his boss — in dismantling North Korea’s nuclear abilities.",,2018-07-04,,How Trump Went From ‘Fire and Fury’ to Dismissing North Korean Nuclear Advances,https://www.nytimes.com/2018/07/04/us/politics/trump-north-korea-nuclear.html
,,"The fate of Mr. Levine at the Metropolitan Opera may be an opportunity to consider the vast, almost mystical power granted to conductors.",,2018-03-13,,"With James Levine Fired, Should We Rethink Maestro Worship?",https://www.nytimes.com/2018/03/13/arts/music/james-levine-metropolitan-opera-yannick-nezet-seguin.html
,,"In between exhausting shifts battling the raging Carr Fire, Redding firefighters took time to mourn.",,2018-08-01,,"Weary California Firefighters Mourn a Fallen Colleague, ‘Our Brother’",https://www.nytimes.com/2018/08/01/us/california-firefighters-death.html
,,"The apparent attack by Houthi rebels came as the Saudi crown prince was visiting the United States, which has aided the three-year Saudi intervention.",,2018-03-25,,Saudis Claim to Intercept 7 Missiles Fired at Cities From Yemen,https://www.nytimes.com/2018/03/25/world/middleeast/saudi-arabia-yemen-missile-houthi.html
,,Local officials were sidelined after their response to the fire at Grenfell Tower was criticized as slow and disorganized.,,2017-06-19,,U.K. Government Takes Control of London Fire Response Amid Criticism,https://www.nytimes.com/2017/06/18/world/europe/london-grenfell-tower-fire-government-response.html
,,Dozens of blazes burning across Oregon and Washington have tainted the air and sent ash raining down on urban centers.,,2017-09-06,,Pacific Northwest Fires Smother Region in Smoke and Ash,https://www.nytimes.com/2017/09/06/us/wildfires-oregon-washington.html
,,"The announcement by the industrial parts maker, which was once known as Alcoa, was a rare dose of good news for shareholders.",,2017-07-24,,"Arconic, Which Sold Panels at Center of London Fire, Reports Higher Profit",https://www.nytimes.com/2017/07/24/business/dealbook/arconic-grenfell-london-fire.html
,,Some had just seconds to spare before their homes and neighborhoods were consumed by the deadly fires in California.,,2017-10-14,,The Fire Is Roaring Over the Ridge. It’s Time to Go.,https://www.nytimes.com/2017/10/14/us/cailfornia-wildfires-survivors.html
,,"The executive admitted to having one anonymous Twitter account, but a report accuses him of having others, and using them to criticize his players.",,2018-05-30,,Sixers to Investigate Bryan Colangelo’s Twitter Activity,https://www.nytimes.com/2018/05/30/sports/bryan-colangelo-sixers-burner-accounts.html
,,"A blaze consumed the 24-story Grenfell Tower, killing at least 17 people. The cause is under investigation, but here is what’s known.",,2017-06-14,,The London Fire: What We Know,https://www.nytimes.com/2017/06/14/world/europe/uk-london-fire-grenfell-tower.html
,,"When we firefighters step into a life-threatening situation, we need to work as a team. Hate and discrimination within our ranks make that impossible. ",,2018-09-12,,I Was a Firefighter for 35 Years. Racism Today Is as Bad as Ever.,https://www.nytimes.com/2018/09/12/opinion/the-racism-inside-fire-departments.html
,,A state that was struggling with slow construction and soaring prices and rents now must find accommodation for thousands of evacuees from scorched zones.,,2017-10-15,,California Fires Leave Many Homeless Where Housing Was Already Scarce,https://www.nytimes.com/2017/10/15/us/california-fires-housing-shortage.html
,,"Ben Wheatley’s formula for action-movie success: a best actress Oscar winner, dozens of firearms and a warehouse full of testosterone.",,2017-04-20,,Review: Brie Larson as a Gangster Wrangler in ‘Free Fire’,https://www.nytimes.com/2017/04/20/movies/free-fire-review.html
,,"Almost three months after the deadly inferno in a London high-rise, only 24 of 158 households have permanent housing, and the outrage is growing at the slow pace of finding them new homes.",,2017-09-09,,"Frustrated Survivors of Grenfell Fire Ask, ‘When Will We Get Our Lives Back?’",https://www.nytimes.com/2017/09/09/world/europe/london-grenfell-fire-housing-survivors.html
,,"An opera in Paris, a new oratorio and Leon Kirchner’s birthday were among the highlights.",,2019-01-25,,Kilted Quartet: The Week in Classical Music,https://www.nytimes.com/2019/01/25/arts/music/kilted-quartet-the-week-in-classical-music.html
,,A dispute over Eva Longoria’s comments critical of the channel and supporting Catt Sadler is the latest involving E! and its awards show coverage.,,2018-03-02,,Producer Says E! Fired Her Over Red-Carpet Interview,https://www.nytimes.com/2018/03/02/movies/e-network-catt-sadler-eva-longoria-producer-fired.html
,,We discuss President’s Trump’s threat to North Korea on Tuesday and how to interpret the latest escalation in tensions.,,2017-08-09,,‘The Daily’: ‘Fire and Fury’,https://www.nytimes.com/2017/08/09/podcasts/the-daily/donald-trump-north-korea.html
,,A scientific debate is intensifying over whether too much money and too many lives are lost fighting forest fires.,,2017-08-06,,Let Forest Fires Burn? What the Black-Backed Woodpecker Knows,https://www.nytimes.com/2017/08/06/science/let-forest-fires-burn-what-the-black-backed-woodpecker-knows.html
,,President Trump defended his fitness for office days after a new book raised questions about his mental health.,,2018-01-08,,Listen to ‘The Daily’: ‘Fire and Fury’ in the White House,https://www.nytimes.com/audio/2018/01/08/podcasts/08DAILY-audio.html
,,"The intensity of this summer’s forest fires is exceptional, and a harbinger of what climate change will bring. Europe needs to be better prepared.",,2017-08-07,,"Around the Mediterranean, the Fire This Time",https://www.nytimes.com/2017/08/07/opinion/mediterranean-sardinia-italy-fires-climate.html
,,"When a wildfire swept through Arizona, all but 35 rare red squirrels disappeared. After California’s fires and Hurricanes Harvey, Maria and Irma, so did other near-extinct animals.",,2017-10-25,,"For an Endangered Animal, a Fire or Hurricane Can Mean the End",https://www.nytimes.com/2017/10/25/climate/fires-hurricanes-endangered-animals.html
,,"“As long as there are many beautiful women, there will be more rape cases,” the president said in a speech — “by way of a joke,” his spokesman explained.",,2018-08-31,,"Duterte Jokes About Rape, Again. Philippine Women Aren’t Laughing.",https://www.nytimes.com/2018/08/31/world/asia/philippines-rodrigo-duterte-rape-joke.html
,,"In 1968, Spiro Agnew was the man of the white, suburban moment.",,2018-03-31,,How the Party of Lincoln Became the Party of Racial Backlash,https://www.nytimes.com/2018/03/31/opinion/sunday/spiro-agnew-mlk.html
,,Gov. Scott Walker’s giveaways to lure in Foxconn will prove costly to state coffers and to the environment.,,2017-12-11,,Wisconsin’s Fire Sale for Big Business,https://www.nytimes.com/2017/12/10/opinion/wisconsin-business-foxconn-walker.html
,,"Quotation of the Day for Saturday, April 28, 2018.",,2018-04-28,,Quotation of the Day: Chaplain’s Firing Is Questioned From Both Sides of the Aisle,https://www.nytimes.com/2018/04/27/todayspaper/quotation-of-the-day.html
,,"Readers view North Korea’s threats as saber rattling, suggest inviting Kim Jong-un to Mar-a-Lago and advise the president to read “Hiroshima.”",,2017-08-09,,Trump’s ‘Fire and Fury’ Warning to North Korea,https://www.nytimes.com/2017/08/09/opinion/trumps-fire-and-fury-warning-to-north-korea.html
,,"“If the industry supports me, that is all I need,” Mr. Weinstein wrote in an email to agents and studio executives.",,2017-10-09,,"Before Firing, Harvey Weinstein Asked Film Insiders to Defend Him",https://www.nytimes.com/2017/10/09/business/media/before-firing-harvey-weinstein-asked-film-insiders-to-defend-him.html
,,"A New York Times analysis found that the Tubbs fire, which hit Santa Rosa, leveled what could be a record number of buildings for the state.",,2017-10-14,,"Northern California Fires Have Destroyed at Least 5,700 Buildings",https://www.nytimes.com/interactive/2017/10/14/us/california-fire-building-damage.html
,,Eddie Berganza led several of the company’s most successful series and was accused of forcibly kissing or groping co-workers.,,2017-11-14,,DC Comics Fires Editor After Sexual Harassment Reports,https://www.nytimes.com/2017/11/14/books/dc-editor-fired.html
,,"The resolution was intended to allow food and medicine to reach a besieged Damascus suburb, where conditions were described as “hell on earth.”",,2018-02-22,,"Blocked by Russia, U.N. Fails to Pass Syria Cease-Fire Resolution",https://www.nytimes.com/2018/02/22/world/middleeast/un-syria-cease-fire.html
,,"The head of the organization investigating the reported chemical attack in Douma, Syria, said it was unclear when investigators would visit the site.",,2018-04-18,,"Gunmen Shot at U.N. Team Near Site of Reported Chemical Attack, Official Says",https://www.nytimes.com/2018/04/18/world/middleeast/syria-chemical-attack-investigation.html
,,"The leader and deputy leader of the London borough of Kensington and Chelsea stepped down, as did the head of the building’s management company.",,2017-06-30,,3 Officials Resign Amid Outcry Over Grenfell Tower Fire,https://www.nytimes.com/2017/06/30/world/europe/grenfell-tower-london-fire-uk.html
,,"Monday: Crews in white protective suits are clearing wildfire debris, Charles Manson dies, and get ready for turkey trots and Thanksgiving dinners.",,2017-11-20,,California Today: Cleaning Up Fire Damage in Santa Rosa,https://www.nytimes.com/2017/11/20/us/california-today-cleaning-up-fire-damage-in-santa-rosa.html
,,"Dr. David Dao was violently taken off an April flight, prompting policy changes and now the firing of two Chicago Department of Aviation employees.",,2017-10-17,,Security Officers Fired for United Airlines Dragging Episode,https://www.nytimes.com/2017/10/17/us/united-airlines-david-dao.html
,,"After seeing the raging fires, a reader ponders how “we are helpless against nature” and “how quickly our lives can turn.”",,2017-10-12,,"‘Helpless Against Nature,’ Fleeing California’s Fires",https://www.nytimes.com/2017/10/12/opinion/california-wildfires.html
,,"Footage of a Nov. 17 shooting shows several minutes of a stop-and-go chase, which ends with the driver, Bijan Ghaisar, being shot at close range.",,2018-01-25,,Video Shows U.S. Park Police Firing 9 Times in Fatal Shooting of Driver,https://www.nytimes.com/2018/01/25/us/virginia-police-shooting.html
,,"The fire at two restaurants on Friday killed 14 people. Patrons said the establishments had no fire alarms, sprinklers or clear emergency exits.",,2017-12-31,,"Laughter, Then Horror, as Flames Engulfed Upscale Mumbai Restaurants",https://www.nytimes.com/2017/12/31/world/asia/india-mumbai-restaurant-fire.html
,,"Amid regional tensions, Yemen’s Iran-aligned Houthi rebels reached Riyadh with a ballistic missile for the first time.",,2017-11-05,,Saudis Intercept Missile Fired From Yemen That Came Close to Riyadh,https://www.nytimes.com/2017/11/04/world/middleeast/missile-saudi-arabia-riyadh.html
,,It was the government’s biggest financial commitment so far to house families displaced by the Grenfell Tower blaze.,,2017-06-21,,Some London Fire Survivors Will Be Housed in a Luxury Complex,https://www.nytimes.com/2017/06/21/world/europe/luxury-complex-will-house-some-survivors-of-grenfell-tower-fire.html
,,"As President Trump plans to meet Kim Jong-un, satellite evidence suggests that North Korea is expanding the complex that makes fuel for its nuclear weapons.",,2018-03-27,,North Korea Is Firing Up a Reactor. That Could Upset Trump’s Talks With Kim.,https://www.nytimes.com/interactive/2018/03/27/world/asia/north-korea-nuclear.html
,,"Mr. Read, 51, is a longtime executive at the global marketing giant. He fills the position previously held by Martin Sorrell, who recently quit amid a personal misconduct investigation.",,2018-09-03,,WPP Advertising Agency Names Mark Read as Chief Executive,https://www.nytimes.com/2018/09/03/business/media/wpp-new-ceo-mark-read.html
,,"A video showed rockets exploding in a parking lot, damaging a truck and nearly killing a bystander.",,2017-09-19,,Russian Military Helicopter Fires Rockets by Accident,https://www.nytimes.com/2017/09/19/world/europe/russia-zapad-helicopter.html
,,"When Joe Kelly’s fastball found Tyler Austin’s ribs, suddenly the old sense of animosity returned between the American League East rivals.",,2018-04-12,,"A Brawl Erupts, and the Red Sox-Yankees Rivalry Catches Fire",https://www.nytimes.com/2018/04/11/sports/baseball/yankees-red-sox.html
,,"Three British siblings of Pakistani descent are at the center of Kamila Shamsie’s ingenious new novel, which builds to a stunning conclusion.",,2017-08-08,,"In ‘Home Fire,’ Lives Touched by Immigration, Jihad and Family Love",https://www.nytimes.com/2017/08/08/books/review-home-fire-kamila-shamsie.html
,,The recalls include several 3 Series models and various BMWs with six-cylinder engines.,,2017-11-04,,BMW Recalls Roughly a Million Vehicles at Risk of Catching Fire,https://www.nytimes.com/2017/11/04/business/bmw-recall-fire.html
,,Experts give their advice on how to proceed if your timepiece has been exposed to flames or water.,,2017-09-19,,My Watches Were in a Fire. Now What?,https://www.nytimes.com/2017/09/19/fashion/watches-fire-damage-repairs.html
,,"Mr. Weinstein submitted his resignation during a meeting with the company’s remaining board members, who had convened to affirm his earlier firing.",,2017-10-17,,"Harvey Weinstein, Fired on Oct. 8, Resigns From Company’s Board",https://www.nytimes.com/2017/10/17/business/media/harvey-weinstein-sexual-harassment.html
,,"A woman’s death was announced on Monday, a day after 50 passengers escaped the flames on the boat, the authorities said.",,2018-01-15,,1 Dead After Boat Catches Fire While Carrying Dozens to Floating Casino Off Florida,https://www.nytimes.com/2018/01/14/us/casino-boat-fire-florida.html
,,"Which factors are normal for California? Which factors are different this year, making the fires longer and more destructive than ever?",,2017-12-08,,Teaching Activities for: ‘Southern California Fires Live Updates: Threats in Ventura and San Diego Counties’,https://www.nytimes.com/2017/12/08/learning/teaching-activities-for-california-fires-live-updates-more-areas-under-siege-as-wind-gains-strength.html
,,Thousands face evacuation as the authorities race to see how many high-rises have been wrapped in the same combustible cladding as that at Grenfell Tower.,,2017-06-26,,"In U.K., All 75 Buildings Tested So Far for Fire Safety Have Failed",https://www.nytimes.com/2017/06/26/world/europe/uk-cladding-test-failed.html
,,"The gunman, who was fired two days ago, shot and killed a foreman at the site on 59th Street before killing himself, the police said.",,2017-10-05,,Foreman Killed by Fired Worker at Manhattan Construction Site,https://www.nytimes.com/2017/10/05/nyregion/man-killed-at-manhattan-building-under-construction.html
,,"The scrutiny comes amid broader concerns that foreign buyers are driving up home prices, leading to a growing number of government restrictions.",,2017-11-30,,New Zealand Examines Matt Lauer’s Ranch Purchase After His Firing,https://www.nytimes.com/2017/11/30/business/matt-lauer-new-zealand.html
,,"A brush fire erupted near the Getty Museum before dawn on Wednesday, while a much larger fire continued to rage out of control in the Ventura area.",,2017-12-06,,California Fires Enter the Heart of Los Angeles,https://www.nytimes.com/2017/12/06/us/california-fires.html
,,"Drenching rain sent mud roaring down the hillsides of Santa Barbara County, sweeping away houses in wildfire-ravaged areas.",,2018-01-09,,"Mudslides Strike Southern California, Leaving at Least 13 Dead",https://www.nytimes.com/2018/01/09/us/california-mudslides.html
,,"Lack of candor is a fireable offense at the F.B.I., but Mr. McCabe’s last-minute dismissal from the agency was carried out against a highly politicized backdrop.",,2018-03-17,,"Andrew McCabe, a Target of Trump’s F.B.I. Scorn, Is Fired Over Candor Questions",https://www.nytimes.com/2018/03/16/us/politics/andrew-mccabe-fbi-fired.html
,,A division of the U.S. Forest Service is studying fire behavior as the blazes in the West become hotter and spread faster than ever before.,,2018-08-13,,Fierce and Unpredictable: How Wildfires Became Infernos,https://www.nytimes.com/2018/08/13/science/wildfires-physics.html
