title,author,source,description,content,pub_date,url,urlToImage
From the archive,,Nature.com,Fossils and houseflies.,"50 Years Ago
The most recent advances in vertebrate palaeontology have arisen from the discovery of new faunas, together with the use of modern techniques of preparation The most striking such advance is the new Gogo fauna of Australia, an inter-reef fauna o… [+1847 chars]",2019-10-01,https://www.nature.com/articles/d41586-019-02907-8?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+nature%2Frss%2Fcurrent+%28Nature+-+Issue%29,https://media.nature.com/lw1024/magazine-assets/d41586-019-02907-8/d41586-019-02907-8_15948436.jpg
"Monsoon season officially ends, India records highest rainfall since 1994",Express Web Desk,Indianexpress.com,"Monsoon, however, still remains active over several parts of the country, the weather agency said.  This could be the longest recorded delayed withdrawal of the rain-bearing winds, it added.","A family rides a scooter in the rain in Hyderabad. (AP Photo)
On a day when the flood situation in Bihar turned grim with rains continuing to batter the state, the Indian Meteorological Department (IMD) Monday said that the monsoon season has ended, with the… [+2272 chars]",2019-09-30,https://indianexpress.com/article/india/monsoon-season-officially-ends-india-records-highest-rainfall-since-1994-6042406/,https://images.indianexpress.com/2019/09/monsoon-759-1.jpg?w=759
From the archive,,Nature.com,Fossils and houseflies.,"50 Years Ago
The most recent advances in vertebrate palaeontology have arisen from the discovery of new faunas, together with the use of modern techniques of preparation The most striking such advance is the new Gogo fauna of Australia, an inter-reef fauna o… [+1847 chars]",2019-10-01,https://www.nature.com/articles/d41586-019-02907-8,https://media.nature.com/lw1024/magazine-assets/d41586-019-02907-8/d41586-019-02907-8_15948436.jpg
Market Extra: Plenty to fret about in growing pile of BBB-rated U.S. corporate debt,Joy Wiltermuth,Marketwatch.com,"The number of U.S. companies whose bonds have a BBB credit rating is rising, and the risk of them being downgraded to “junk” is increasing, as they report pinched profits and lower revenue growth, Goldman Sachs analysts said in a weekly note to clients.","The number of U.S. companies whose bonds have a BBB credit rating is rising, and the risk of them being downgraded to junk is increasing, as they report pinched profits and lower revenue growth, Goldman Sachs analysts said in a weekly note to clients.
While … [+3133 chars]",2019-09-30,https://www.marketwatch.com/story/plenty-to-fret-about-in-growing-pile-of-bbb-rated-us-corporate-debt-2019-09-28,http://s.marketwatch.com/public/resources/MWimages/MW-HR864_Thomas_ZG_20190923110821.jpg
Met Office warns of more rain as floods close rail line,https://www.facebook.com/bbcnews,BBC News,"There are nine flood warnings in place, with heavy rain set to hit all 22 local authority areas.","Image copyrightMet OfficeImage caption
 The weather warning runs from mid-afternoon to midnight on Monday
Flooding means trains are still not able to run on the line between Machynlleth and Newtown in Powys. 
Replacement buses are expected to run for the r… [+1563 chars]",2019-09-30,https://www.bbc.co.uk/news/uk-wales-49876347,https://ichef.bbci.co.uk/news/1024/branded_news/BDA8/production/_109025584_weather-map.jpg
Dozens of flood warnings in force around coast,https://www.facebook.com/bbcnews,BBC News,More than 70 flood warnings have been issued and a yellow rain warning starts at 15:00.,"Image caption
 Flood warnings are in place around the English coast
Dozens of flood warnings are in place across England with a yellow rain alert also due to come into force. 
The Environment Agency has issued more than 70 flood warnings and more than 170 … [+1047 chars]",2019-09-30,https://www.bbc.co.uk/news/uk-england-49876987,https://ichef.bbci.co.uk/news/1024/branded_news/15074/production/_109023168_storm.jpg
"Bihar rains: 13 dead, heavy showers likely to continue till tomorrow",Express Web Desk,Indianexpress.com,"The heavy downpour has disrupted normal life, with businesses downing shutters and rail and road traffic movement affected.","Patients being shifted from flooded Nalanda Medical College and Hospital (NMCH), after heavy monsoon rains in Patna. (PTI)
At least 13 people have been killed in rain-related incidents over the last 48 hours as three districts in Bihar experienced heavy rain… [+4677 chars]",2019-09-29,https://indianexpress.com/article/india/bihar-rains-weather-forecast-patna-uttar-pradesh-rainfall-delhi-jammu-kashmir-punjab-rajasthan-6038710/,https://images.indianexpress.com/2019/09/patna-rains-759.jpg?w=759
"They Might Be Giants reissuing debut LP on vinyl, add second 'Flood' show in NYC",Bill Pearis,Brooklynvegan.com,The vinyl reissue of their debut album marks the first time it will be in print in a physical format in decades. Continue reading…,"They Might Be Giants are reissuing their classic self-titled 1986 debut album — with “Don’t Let’s Start,” “Put Your Hand Inside the Puppet Head” and more — on vinyl via Idlewild Recordings on November 22. It’s been remastered at Sterling Sound, will be presse… [+577 chars]",2019-09-30,http://www.brooklynvegan.com/they-might-be-giants-reissuing-debut-lp-on-vinyl-add-second-flood-show-in-nyc/,http://www.brooklynvegan.com/files/2019/09/tmbg.jpg?w=1200&h=0&zc=1&s=0&a=t&q=89
UK weather: Severe flooding causes power cuts as Hurricane Lorenzo prepares to hit Britain,"Conrad Duncan, Conrad Duncan",Independent,Environmental Agency puts 58 flood warnings in place across UK,"Bridges have been inspected for safety across northeast Scotland after heavy rain caused severe flooding in parts of the region.
Video and images posted on social media showed water rushing through streets and wrecking havocs, causing power cuts in some area… [+22117 chars]",2019-09-29,https://www.independent.co.uk/news/uk/home-news/uk-weather-floods-hurricane-lorenzo-forecast-rain-power-cuts-road-closures-a9125551.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/09/29/16/aberdeenshire-flooding.jpg
"Driving a Hummer through a flood looks fun… kinda stupid, but fun (Video)",Stephen,Thechive.com,See the full video on thechive.com,,2019-09-30,https://thechive.com/2019/09/30/driving-a-hummer-through-a-flood-looks-fun-kinda-stupid-but-fun-video/,https://thechive.files.wordpress.com/2019/09/driving-hummer-through-flood-lead.jpg?quality=100&strip=info
UK weather: Flood warnings as England and Wales brace for deluge,Telegraph Reporters,Telegraph.co.uk,A day of heavy downpours has caused flooding in many parts of the country and left sections of the transport network struggling to cope - and more rain is on the way.,"Elsewhere, the inaugural Regatta London race, which was due to take place on the River Thames on Sunday, had to be cancelled.
Organisers said they were unable to run the event safely due to the stormy weather affecting the river's water quality.
More rain i… [+995 chars]",2019-09-30,https://www.telegraph.co.uk/news/2019/09/30/uk-weather-flood-warnings-england-wales-brace-deluge/,https://www.telegraph.co.uk/content/dam/news/2019/09/30/TELEMMGLPICT000211339483-xlarge_trans_NvBQzQNjv4BqpVlberWd9EgFPZtcLiMQfyf2A9a6I9YchsjMeADBa08.jpeg?imwidth=1200
Calm Before the Storm,Mario Alejandro Ariza,Newrepublic.com,"Mayor Phil Stoddard keeps enough potassium iodide on hand for all the children of South Miami. The lanky, bespectacled biology professor-cum-municipal politician fears an accident at the Turkey Point Nuclear Generating Station, which lies 25 miles south of do…","After the disaster at Fukushima, the NRC required U.S. nuclear plants to reanalyze the risks posed by flooding and seismic activity. Those reviews exposed plants vulnerabilities to something called beyond design-basis flood eventsflooding significant enough t… [+22300 chars]",2019-09-30,https://newrepublic.com/article/154942/america-nuclear-power-plants-climate-change-risk-fukushima,https://images.newrepublic.com/d936eed986c63052dabe2794a9c502b994418c1f.jpeg?w=1109&h=577&crop=faces&fit=crop&fm=jpg
"Florida is in for more dead corals, sea rise and floods, says new UN climate report",Alex Harris,Phys.org,"Oceans have spared the world the worst of climate change, but those days may be over soon, according to a new United Nations report on climate change.","Oceans have spared the world the worst of climate change, but those days may be over soon, according to a new United Nations report on climate change.
The ripple effect for Florida, whose economy depends on the bright blue waters that ring the state, could i… [+7099 chars]",2019-09-30,https://phys.org/news/2019-09-florida-dead-corals-sea-climate.html,https://scx2.b-cdn.net/gfx/news/hires/2019/risingsealev.jpg
Look: The Rock Announces He'll Appear on WWE SmackDown Live's Debut on Fox,Joseph Zucker,Bleacher Report,The Rock will a three-year hiatus from  WWE  when he appears on SmackDown's Fox premiere Friday.    The former WWE champion announced he intends to take part in the highly publicized ...,"Don Feria/Associated Press
The Rock will a three-year hiatus from WWE when he appears on SmackDown's Fox premiere Friday.
The former WWE champion announced he intends to take part in the highly publicized event:
Dwayne Johnson@TheRockFINALLY...I come back … [+1962 chars]",2019-09-30,https://bleacherreport.com/articles/2699692-look-the-rock-announces-hell-appear-on-wwe-smackdown-lives-debut-on-fox,https://img.bleacherreport.net/img/images/photos/003/665/937/hi-res-75b5407749398da8f7029101e92d2edf_crop_exact.jpg?w=1200&h=1200&q=75
Flash flooding damages business in Harrisonville - KCTV Kansas City,"Amy Anderson,",Kctv5.com,Devastation and frustration in Harrisonville after weekend storms flooded a popular shopping area and it’s happened before.,"HARRISONVILLE, MO (KCTV) -- Two couples recently booked a room for their wedding and theyll have to find somewhere else to celebrate due to flooding.
There are piles stretching from one end to the other and items were found floating in three feet of water af… [+1176 chars]",2019-09-30,https://www.kctv5.com/news/local_news/flash-flooding-damages-business-in-harrisonville/article_f40a4434-e3d2-11e9-9b5b-6f6bf327069e.html,https://bloximages.newyork1.vip.townnews.com/kctv5.com/content/tncms/assets/v3/editorial/5/f1/5f1ec736-e3d3-11e9-968a-8bc337010fb2/5d92847a7bb13.image.jpg?resize=1119%2C630
A Strange New Higgs Particle May Have Stolen the Antimatter from Our Universe,Paul Sutter,Space.com,Physicists have proposed that a trio of particles called Higgs bosons could be responsible for the mysterious vanishing act of antimatter in the universe.,"Why our universe is swirling with more matter than its bizarre counterpart antimatter — and why we exist at all — is one of the most perplexing puzzles of modern physics
.
Somehow, when the universe was incredibly young, almost all the antimatter disappeare… [+6654 chars]",2019-09-29,https://www.space.com/strange-higgs-stole-antimatter-from-universe.html,https://cdn.mos.cms.futurecdn.net/NigAayHkrApMBzzjmvQnES-1200-80.jpg
"Delhi: Sanjay Singh asks BJP to look at Gujarat, Maharashtra, Assam",Express News Service,Indianexpress.com,"""CM Kejriwal made a simple statement that people from UP and Bihar come to Delhi for better treatment because the Delhi government has improved the health sector,"" Sanja Singh said.","AAP Rajya Sabha MP Sanjay Singh
Under fire from the BJP, the AAP Monday fielded its Rajya Sabha MP Sanjay Singh and MLAs Sanjeev Jha and Rituraj Govind, both Purvanchalis, to counter the onslaught.
The party that makes people of UP-Bihar die in Maharashtra,… [+1148 chars]",2019-09-30,https://indianexpress.com/article/cities/delhi/delhi-sanjay-singh-asks-bjp-to-look-at-gujarat-maharashtra-assam-6042788/,https://images.indianexpress.com/2019/10/sanjay-singh.jpg?w=759
Heavy rain causes travel disruption in Wales,https://www.facebook.com/bbcnews,BBC News,A number of roads are closed and trains are diverted following heavy rain overnight.,"Image copyrightBen WilliamsImage caption
 A car was trapped in flood water in Caerphilly
Roads are closed, trains are diverted and some areas have had power cuts following heavy rain overnight.
Buses are replacing trains between Machynlleth and Newtown due… [+1260 chars]",2019-09-29,https://www.bbc.co.uk/news/uk-wales-49869228,https://ichef.bbci.co.uk/news/1024/branded_news/C6A3/production/_109015805_flood3.jpg
Jacob Thomas gets govt. posting,Special Correspondent,The Hindu,MD of Kerala Steel & Metal Industries Corporation,"The government has posted Director General of Police Jacob Thomas as managing director of the Kerala Steel &amp; Metal Industries Corporation.
However, Mr. Thomas has not indicated so far that he will assume charge of the public utility. 
He had written to … [+2179 chars]",2019-09-30,https://www.thehindu.com/news/national/kerala/jacob-thomas-gets-govt-posting/article29560183.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg
Some writers counter Bhyrappa’s remarks on atheists,K.V. Aditya Bharadwaj,The Hindu,"‘Bhyrappa, a philosophy professor himself, is almost blind to the philosophical schools that denied the existence of God’","Writer S.L. Bhyrappas statement during the Dasara inaugural address on Sunday, taking potshots at progressive writers and atheists, has drawn a strong counter from a section of littérateurs and rationalists, including some who have inaugurated the Dasara earl… [+2441 chars]",2019-09-30,https://www.thehindu.com/news/national/karnataka/some-writers-counter-bhyrappas-remarks-on-atheists/article29559499.ece,https://www.thehindu.com/news/national/karnataka/xpyy84/article29559497.ece/ALTERNATES/LANDSCAPE_615/30BGBARAGUR
Bihar and Uttar Pradesh: Floods bring chaos - BBC News - BBC News,,Youtube.com,Bihar and Uttar Pradesh: Floods bring chaos - BBC News BBC News More than 100 have people have died in heavy rains in India. Here’s what the flooding looks like. The Washington Post Hospital and homes submerged in India as floods kill more than 100 Guardian N…,"More than 100 people have died due to flooding caused by heavy rains in the Indian states of Uttar Pradesh and Bihar, officials have said.
Dramatic images of the impact of flood water on urban life have been coming out of the affected areas.
Railway traffic… [+240 chars]",2019-09-30,https://www.youtube.com/watch?v=vJow3v4BVLg,https://i.ytimg.com/vi/vJow3v4BVLg/maxresdefault.jpg
Coroner releases name of man found shot to death outside Taylors daycare center - FOX Carolina,Dal Kalsi,Foxcarolina.com,"Coroner releases name of man found shot to death outside Taylors daycare center FOX Carolina Deputies investigating fatal shooting in SC daycare parking lot Live 5 News WCSC Body found in daycare parking lot in Taylors, sheriff's office says WSPA 7News Corone…","TAYLORS, SC (FOX Carolina) The Greenville County coroner has identified the man deputies said was found dead in a daycare parking lot following reports of a shooting.
Greenville Co. deputies are investigating after they said a body was found in the parking l… [+2563 chars]",2019-09-30,https://www.foxcarolina.com/news/coroner-releases-name-of-man-found-shot-to-death-outside/article_d8894152-e390-11e9-9417-0b9868c0e790.html,https://bloximages.newyork1.vip.townnews.com/foxcarolina.com/content/tncms/assets/v3/editorial/a/52/a52b85b4-e3d5-11e9-bd25-0bd09ad9835b/5d9288925e73a.image.jpg?resize=640%2C360
Kanye West Brings the Gospel to NYC With ‘Jesus Is King’ Listening Session,Emma Li,Highsnobiety.com,"Kanye wrapped up his Jesus is King festivities last night at the United Palace theater located in the heart of Manhattan’s Washington Heights. Eager fans were hit with a surprise ticket drop a few hours before the event, which was announced earlier in the day…","Kanye wrapped up his Jesus is King festivities last night at the United Palace theater located in the heart of Manhattan’s Washington Heights.
Eager fans were hit with a surprise ticket drop a few hours before the event, which was announced earlier in the da… [+1793 chars]",2019-09-30,https://www.highsnobiety.com/p/kanye-west-jesus-is-king-listening-session-nyc/,https://static.highsnobiety.com/thumbor/kpz1WsE5vYRhbPiqGfGdMjrRUXA=/fit-in/1200x720/smart/static.highsnobiety.com/wp-content/uploads/2019/09/30180043/kanye-west-jesus-is-king-listening-session-nyc-000.jpg
"As Deadly Floods Engulf Nepal Border, Anger Turns to India",Bhadra Sharma and Kai Schultz,The New York Times,"Nepal said embankments built by India along a shared border made flooding worse in their country during the summer monsoon season, killing dozens.","We are concerned about the deaths of our people living in border areas, Mr. Gyawali said.
Indian officials said that the embankments were covered under previous agreements between the countries, and that they also brought benefits to Nepals people. Farmers o… [+1277 chars]",2019-09-29,https://www.nytimes.com/2019/09/29/world/asia/nepal-india-flood-dam.html,https://static01.nyt.com/images/2019/09/29/world/29nepal-floods5/29nepal-floods5-facebookJumbo.jpg
The Uncommon Denominator: How The New Math Of Grocery Retail Has Emerged As A Global Threat,"Jose Gomes, CommunityVoice, Jose Gomes, CommunityVoice https://www.forbes.com/sites/forbestechcouncil/people/josegomes1/",Forbes.com,It’s not just about price; it's rather the right price for the right goods for those particular customers.,"<ul><li>Share to facebook</li><li>Share to twitter</li><li>Share to linkedin</li></ul>
Anyone who has taken high school algebra knows that the only way to increase the value of a fraction is to increase the numerator or decrease the denominator. If the numer… [+11464 chars]",2019-09-30,https://www.forbes.com/sites/forbestechcouncil/2019/09/30/the-uncommon-denominator-how-the-new-math-of-grocery-retail-has-emerged-as-a-global-threat/,https://thumbor.forbes.com/thumbor/600x315/https%3A%2F%2Fblogs-images.forbes.com%2Fforbestechcouncil%2Ffiles%2F2019%2F09%2Fa-57-500x500.jpg
Before the flood,"Eric Shahzar, Shabbir Hussain / Jamil Mirza, ​ Our Correspondent, ​ Our Correspondent, Letter, Letter, Letter, Letter",Tribune.com.pk,"Rising sea levels, intensifying droughts and unprecedented increase in wildfires The post Before the flood appeared first on The Express Tribune.","The writer is a lecturer and an environmentalist 
Rising sea levels, intensifying droughts and unprecedented increase in wildfires all are clear indications of accelerated climate change. Climate scientists have long argued that human activities are unquesti… [+3989 chars]",2019-09-29,https://tribune.com.pk/story/2067582/6-before-the-flood/,https://c.tribune.com.pk/2019/09/2067582-ericshahzarnew-1569688616-188-640x480.jpg
Google examined WeWork search results and reportedly found 'the most alarming negative sentiment trends' they've seen for such a company,Alyssa Meyers,Business Insider,"Google analyzed WeWork searches before the company announced its IPO and found its online sentiment was so negative it was impossible to fix with ads, New York magazine's Intelligencer reported. WeWork's marketing head told colleagues that online opinion was …","When the head of U.S. marketing for the beleaguered WeWork met with Google representatives in August — weeks before seeking investors for an IPO — the coworking giant learned that its online sentiment was ""alarmingly negative,"" Reeves Wiedeman reported for Ne… [+1622 chars]",2019-09-30,https://www.businessinsider.com/google-found-alarming-negative-online-sentiment-about-wework-2019-9,https://amp.businessinsider.com/images/5d9241102e22af25591a15d7-2732-1366.jpg
Minister says State has the capacity topay from Exchequer for flood relief,Special Correspondent,The Hindu,Queries from presspersons about the Union government not announcing any flood relief for the State forced Minister for Law and Parliamentary Affairs and Minor Irrigation J.C. Madhuswamy lose his cool,"Queries from presspersons about the Union government not announcing any flood relief for the State forced Minister for Law and Parliamentary Affairs and Minor Irrigation J.C. Madhuswamy lose his cool in Hubballi on Monday.
Mr. Madhuswamy, who was here to ina… [+1586 chars]",2019-09-30,https://www.thehindu.com/news/national/karnataka/minister-says-state-has-the-capacity-topay-from-exchequer-for-flood-relief/article29560724.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg
New 'Gucci' IoT Botnet Targets Europe,Ionut Arghire,Securityweek.com,Security researchers with SecNiche Security Labs have discovered a new piece of malware that attempts to ensnare Internet of Things (IoT) devices in Europe into a distributed denial-of-service (DDoS)-capable botnet. read more,"Security researchers with SecNiche Security Labs have discovered a new piece of malware that attempts to ensnare Internet of Things (IoT) devices in Europe into a distributed denial-of-service (DDoS)-capable botnet.
Called Gucci, the same as the Italian luxu… [+2379 chars]",2019-09-30,https://www.securityweek.com/new-gucci-iot-botnet-targets-europe,
Dasara begins at Hukkeri Mutt,Special Correspondent,The Hindu,Sri Chandrashekar Shivacharya Swami inaugurated the Dasara celebrations at the Hukkeri Mutt in Hukkeri on Sunday by distributing food and clothing to 120 flood-affected families from the surrounding v,"Sri Chandrashekar Shivacharya Swami inaugurated the Dasara celebrations at the Hukkeri Mutt in Hukkeri on Sunday by distributing food and clothing to 120 flood-affected families from the surrounding villages. 
He said that non-government organisations had ap… [+1569 chars]",2019-09-29,https://www.thehindu.com/news/national/karnataka/dasara-begins-at-hukkeri-mutt/article29551333.ece,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg
"Villages along Ghaggar put on high alert, no untoward incident reported",Express News Service,Indianexpress.com,Deputy Commissioner Girish Dayalan said they put JCB machines on stand by and also put the administrative machinery on alert to deal with any emergency. He was keeping an eye on the situation.,"The people living along the Ghaggar embankment were asked to remain alert.(Express Photo by Gurmeet Singh)
FOLLOWING HEAVY rain on Sunday, the district administration put villages along Ghaggar river on high alert after the water level in Sukhna seasonal riv… [+1481 chars]",2019-09-30,https://indianexpress.com/article/cities/chandigarh/villages-along-ghaggar-put-on-high-alert-no-untoward-incident-reported-6039882/,https://images.indianexpress.com/2019/08/punjab-rains-1.jpg?w=759
High tides and rain put South coast on alert,https://www.facebook.com/bbcnews,BBC News,The Coastguard warns people to keep clear of the crumbling cliffs at Birling Gap.,"Image copyrightCheryl FletcherImage caption
 Several beach huts were lifted up and washed down the beach by the waves
High tides and heavy rain have led to coastal flood warnings and several cliff falls in Sussex.
The Coastguard has warned people to keep c… [+1803 chars]",2019-09-30,https://www.bbc.co.uk/news/uk-england-49876427,https://ichef.bbci.co.uk/news/1024/branded_news/05F2/production/_109022510_beachhut1.jpg
Farmers in poll-bound Maharashtra fume at centre over onion export ban,ET Bureau,The Times of India,Retail prices of onions have gone up to Rs 70-80/kg from Rs 30/kg in the last couple of weeks due to supply disruption.,New Delhi | Mumbai: The central government’s decision to ban the export of onions and impose stock limit on traders to rein in rising prices have triggered an angry backlash from farmers in poll-bound Maharashtra. Onion prices have always been a sensitive pol… [+1654 chars],2019-09-30,https://economictimes.indiatimes.com/news/economy/agriculture/farmers-in-poll-bound-maharashtra-fume-at-centre-over-onion-export-ban/articleshow/71368172.cms,"https://img.etimg.com/thumb/msid-71368160,width-1070,height-580,imgsize-678780,overlay-economictimes/photo.jpg"
After the Flood: A Clever Newsletter Keeps NY Commuters Informed,Sophie Maerowitz,Prnewsonline.com,Everything old is new again. The nation's largest public transport system has turned to a newsletter to keep commuters informed and entertained as they learn about the latest developments concerning The L-Train Project. NYC commuters love it. The post After t…,"This content is accessible to PR News subscribers only. Not a PR News subscriber?
Become one today and get access to great content in every issue, plus archives and special reports.
Subscribe Now
or
To order by phone or email, please contact the Client Se… [+64 chars]",2019-10-01,https://www.prnewsonline.com/newsletter-MTA-NY,https://www.prnewsonline.com/wp-content/uploads/2019/10/nyct_61381.jpg
How to Harness Mad Cannabis Growth Without the Risk,newsfeedback@fool.com (Taylor Carmichael),Fool.com,"If cannabis is a gold rush, Innovative Industrial Partners is providing the picks and shovels.","""During the gold rush, it's a good time to be in the pick-and-shovel business."" Mark Twain said that. And while Twain himself was a horrible investor, his aphorism is just as applicable in the 21st century as it was in the 19th. Sometimes you want to avoid th… [+4462 chars]",2019-09-30,https://www.fool.com/investing/2019/09/30/mad-cannabis-growth-without-the-risk.aspx,https://g.foolcdn.com/editorial/images/540792/gfoolcdn-1.jpg
"Sonia Gandhi expresses concern over flood situation in Bihar and UP, urges Centre to provide assistance",Press Trust of India,Firstpost.com,"Sonia Gandhi expressed grave concern on Sunday over the flood situation arising out of incessant rains in Bihar, especially in Patna, Uttar Pradesh and some other states. The post Sonia Gandhi expresses concern over flood situation in Bihar and UP, urges Cent…","New Delhi: Congress president Sonia Gandhi expressed grave concern on Sunday over the flood situation arising out of incessant rains in Bihar, especially in Patna, Uttar Pradesh and some other states and urged the Centre to provide assistance to the affected … [+1156 chars]",2019-09-29,https://www.firstpost.com/india/sonia-gandhi-expresses-concern-over-flood-situation-in-bihar-and-up-urges-centre-to-provide-assistance-7422551.html,https://images.firstpost.com/wp-content/uploads/2019/04/Sonia_Gandhi_roadsho_PTI.jpg
"Centre bans export of onion, imposes stock limit",,The Times of India,"India Business News: NEW DELHI: Concerned over rising onion prices, the Centre on Sunday banned the export of the key kitchen staple and imposed a stock limit on traders t.","NEW DELHI: Concerned over rising onion prices, the Centre on Sunday banned the export of the key kitchen staple and imposed a stock limit on traders to improve the domestic availability of the commodity and provide a relief to consumers.
Retailers can stock … [+3045 chars]",2019-09-29,https://timesofindia.indiatimes.com/business/india-business/govt-bans-export-of-onion-imposes-stock-limit-on-traders-to-check-price-rise/articleshow/71361247.cms,"https://static.toiimg.com/thumb/msid-71361289,width-1070,height-580,imgsize-1161610,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg"
UK weather: Flood warnings issued as torrential rain forecast across country,"Harry Cockburn, Harry Cockburn",Independent,Heavy rain and possible snow forecast ahead of impact from Hurricane Lorenzo,"Heavy rain, lightning and hail are set to lash parts of the UK following a weekend of downpours which caused flooding in many areas and saw the transport network struggling to cope.
The Met Office has issued a yellow weather warning for rain across Wales and… [+6850 chars]",2019-09-30,https://www.independent.co.uk/news/uk/home-news/uk-weather-forecast-latest-rain-warning-flooding-environment-agency-a9126171.html,https://static.independent.co.uk/s3fs-public/thumbnails/image/2019/09/30/11/cycling-world-championship-rain.jpg
Houston Shaken by ‘Cold-Blooded’ Killing of Pioneer Sikh Sheriff’s Deputy,Emily Shugerman,Yahoo.com,Harris County Sheriff's Office/TwitterSheriff’’s Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriff’s Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in …,"Harris County Sheriff's Office/Twitter
Sheriffs Deputy Sandeep Dhaliwal gained national attention in 2015 when the Harris County Sheriffs Office allowed him to become one of first Sikhs in the country to wear a traditional turban and keep his beard long in a… [+7056 chars]",2019-09-28,https://news.yahoo.com/houston-shaken-cold-blood-killing-214325842.html,https://s.yimg.com/ny/api/res/1.2/66SDjuNw9MEADMV81ByItA--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD03MTguNzY5MjMwNzY5MjMwNw--/https://s.yimg.com/uu/api/res/1.2/.E4sc7v8.cB_vPw78TkJsw--~B/aD0zNjU7dz02NTA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/thedailybeast.com/1815bed9c9c608549a3b20bbcaa3bed7
"Citing climate risk, investors bet against mortgage market",By Kate Duguid,Yahoo.com,"David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. As he did then, Burt has given up his full-time job to make that bet. He left his role as a portfol…","By Kate Duguid
NEW YORK (Reuters) - David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. Now he's betting against the market again, but this time, the … [+5448 chars]",2019-09-29,https://news.yahoo.com/citing-climate-risk-investors-bet-175756737.html,https://s.yimg.com/ny/api/res/1.2/t0WTuF9ACApCPNoEkbXDoQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTg5ODtoPTYwMA--/https://s.yimg.com/uu/api/res/1.2/Ba5d58cOAWt_8x6Sxl0H1g--~B/aD0zMDA7dz00NDk7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/c042e9f2226087f90b080bd539967cb2
"Citing climate risk, investors bet against mortgage market",By Kate Duguid,Yahoo.com,"David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. As he did then, Burt has given up his full-time job to make that bet. He left his role as a portfol…","By Kate Duguid
NEW YORK (Reuters) - David Burt helped two of the protagonists of Michael Lewis' book The Big Short bet against the U.S. mortgage market in the run-up to the 2008 financial crisis. Now he's betting against the market again, but this time, the … [+5448 chars]",2019-09-29,https://news.yahoo.com/citing-climate-risk-investors-bet-120337444.html,https://s.yimg.com/ny/api/res/1.2/TY_w0Bre8ZMV8RJ_uKlH3w--/YXBwaWQ9aGlnaGxhbmRlcjt3PTg5ODtoPTYwMA--/https://s.yimg.com/uu/api/res/1.2/ONQGmVwQNAyduGfjgIgwTg--~B/aD0zMDA7dz00NDk7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-US/reuters.com/042013774f1e410664fe98fa06201072
"Pune: Five more bodies found, toll at 26",Express News Service,Indianexpress.com,"According to the district administration, now only Victor Sangale, a cancer survivor, remains missing of about 20 persons who had been washed away with strong currents of water in various parts of Pune district.","According to the district administration, now only one person remains missing. (File Photo)
With the discovery of five more dead bodies in the last two days by personnel of the National Disaster Response Force (NDRF), the death toll in flash floods on Septem… [+2143 chars]",2019-09-29,https://indianexpress.com/article/cities/pune/pune-five-more-bodies-found-toll-at-26-6039624/,https://images.indianexpress.com/2019/09/pune-floods.jpg?w=759
Kangaroo ‘carnage’: 20 animals killed in apparent hit-and-run rampage - Washington Post,Brittany Shammas,The Washington Post,Kangaroo ‘carnage’: 20 animals killed in apparent hit-and-run rampage Washington Post View full coverage on Google News,"Residents of a coastal Australian suburb awoke Sunday to a shocking sight: the bodies of as many as 20 kangaroos killed in what police believe to be a deliberate hit-and-run.
Janine Green, a longtime volunteer with the wildlife rescue group WIRES, told 7 New… [+1535 chars]",2019-09-30,https://www.washingtonpost.com/science/2019/09/30/kangaroo-carnage-animals-killed-apparent-hit-and-run-spree/,https://www.washingtonpost.com/resizer/qsTCIxNcwzxwxKdNc4tGJ6a_Gw0=/1484x0/arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/QIXE7EXDPMI6TMFGHUBXEG4F54.jpg
