title,author,source,description,content,pub_date,url,urlToImage
Calm Before the Storm,Mario Alejandro Ariza,Newrepublic.com,"Mayor Phil Stoddard keeps enough potassium iodide on hand for all the children of South Miami. The lanky, bespectacled biology professor-cum-municipal politician fears an accident at the Turkey Point Nuclear Generating Station, which lies 25 miles south of do…","After the disaster at Fukushima, the NRC required U.S. nuclear plants to reanalyze the risks posed by flooding and seismic activity. Those reviews exposed plants vulnerabilities to something called beyond design-basis flood eventsflooding significant enough t… [+22300 chars]",2019-09-30,https://newrepublic.com/article/154942/america-nuclear-power-plants-climate-change-risk-fukushima,https://images.newrepublic.com/d936eed986c63052dabe2794a9c502b994418c1f.jpeg?w=1109&h=577&crop=faces&fit=crop&fm=jpg
"Disney Skyliner, Mark Twain, moose decline: News from around our 50 states","From USA TODAY Network and wire reports, USA TODAY",Yahoo.com,"Moon jellyfish swarm off Alaska, Utah woman injured by charging bison, and more","Alabama
Birmingham: Alabama Power said its reducing water releases from its hydroelectric dams because of a drought affecting the state. The move is intended to prevent lakes from shrinking too much. But a statement from the utility said that without rain, w… [+43153 chars]",2019-09-30,https://news.yahoo.com/disney-skyliner-mark-twain-moose-055555535.html,https://s.yimg.com/ny/api/res/1.2/g1m6BKhg8ArFI7o8C.Muug--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyODA7aD03MTkuMjY5ODgyNjU5NzEzMg--/https://s.yimg.com/uu/api/res/1.2/9JiYSX_AjsRm89IZFcENgA--~B/aD00MzE7dz03Njc7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/usa_today_news_641/065b73aafeb0c8af160a49173774ffc7
"Trying to defend Trump, GOP leader caught off guard by reality",Steve Benen,MSNBC,House Minority Leader Kevin McCarthy tried to defend Trump on 60 Minutes without familiarizing himself with relevant details. It didn't go well.,"House Minority Leader Kevin McCarthy (R-Calif.) occasionally gets into trouble for saying embarrassing things in private. A few years ago, for example, shortly before Donald Trump clinched the Republican Party’s presidential nomination, McCarthy told his Hous… [+2827 chars]",2019-09-30,http://www.msnbc.com/rachel-maddow-show/trying-defend-trump-gop-leader-caught-guard-reality,http://www.msnbc.com/sites/msnbc/files/styles/ratio--1_91-1--1200x630/public/04969229_0.jpg?itok=eZO4F1rl
Viz Media Announces New Anime & Manga Titles For October,,Animenewsnetwork.com,"September 30, 2019 VIZ MEDIA RELEASES NEW HOME MEDIA AND PUBLISHING TITLES FOR OCTOBER New BORUTO Home Media Set Debuts Alongside THE WORLD OF RWBY, New...","September 30, 2019
VIZ MEDIA RELEASES NEW HOME MEDIAAND PUBLISHING TITLES FOR OCTOBERNew BORUTO Home Media Set Debuts Alongside THE WORLD OF RWBY, New Perfect Edition Of THE DRIFTING CLASSROOM And AN INCURABLE CASE OF LOVE
October brings the home media rele… [+3196 chars]",2019-09-30,https://www.animenewsnetwork.com/press-release/2019-09-30/viz-media-announces-new-anime-and-manga-titles-for-october/.151703,https://www.animenewsnetwork.com/stylesheets/img/logo.dot.large.jpg
Sturgill Simpson Unleashes 'Sound & Fury' Onto Los Angeles,Hardeep Phull,Billboard.com,"""If you’re wearing a cowboy hat and you heard the record and came anyway, thank you very much,” said Sturgill Simpson on Sunday...","""If you’re wearing a cowboy hat and you heard the record and came anyway, thank you very much,” said Sturgill Simpson on Sunday night (Sept. 29), as he took to the stage at the Troubadour in West Hollywood. It was met with chuckles, but the Kentucky singer kn… [+3052 chars]",2019-09-30,https://www.billboard.com/articles/news/8531687/sturgill-simpson-sound-fury-live-los-angeles,https://www.billboard.com/files/media/Sturgill-Simpson-2019-cr-Semi-Song-billboard-1548.jpg
Should hospices have to rely on sausages sizzles for funding?,NICHOLAS BOYACK,Stuff.co.nz,Hospices rely heavily on fundraisers to meet their costs. Should there be a better model?,"Michael Sims and Sonia Towersey are the first couple to get married in Lower Hutt's newly rebuilt Te Omanga Hospice.
One in three New Zealanders who die in 2019 will get some form of help from a hospice.
 What many will not realise is that much of that care… [+11296 chars]",2019-09-30,https://www.stuff.co.nz/national/health/116038668/should-hospices-have-to-rely-on-sausages-sizzles-for-funding,https://resources.stuff.co.nz/content/dam/images/1/x/6/g/n/o/image.related.StuffLandscapeSixteenByNine.1420x800.1x340c.png/1569846359188.jpg
Japanese Embassy in South Korea lists Fukushima radiation levels on website,"No Author, No Author",Japantimes.co.jp,The Japanese Embassy in South Korea has begun posting the daily radiation levels of Fukushima and Seoul after new questions about the lingering effects of...,"The Japanese Embassy in South Korea has begun posting the daily radiation levels of Fukushima and Seoul after new questions about the lingering effects of the 2011 nuclear disaster.
The embassy website said the information reflects the fact that “interest in… [+2646 chars]",2019-09-30,https://www.japantimes.co.jp/news/2019/09/30/national/japanese-embassy-south-korea-lists-fukushima-radiation-levels/,https://cdn.japantimes.2xx.jp/wp-content/uploads/2017/04/jt-sns.png
Three-dimensional modeling of earthquake generated acoustic waves in the ocean in simplified configurations,"Jean Lecoulant, Claude Guennou, Laurent Guillon, Jean-Yves Royer",Scitation.org,"The Journal of the Acoustical Society of America, Volume 146, Issue 3, Page 2113-2123, September 2019. The low-frequency (4–40 Hz) acoustic waves generated by undersea earthquakes are of great importance to monitor the low-level seismic activity associated wi…",,2019-09-30,https://asa.scitation.org/doi/10.1121/1.5126009?af=R&feed=most-recent,https://asa.scitation.org/action/showOpenGraphArticleImage?doi=10.1121/1.5126009&id=images/medium/1.5126009.figures.online.highlight_f1.jpg
Preparing for Your Pets When Calamity Calls,communities@mercola.com (Dr. Karen Becker),Mercola.com,"If you live in an area where the likelihood of a catastrophic event occurring seems unlikely, keep in mind that emergency plans put in place by savvy individuals undoubtedly save thousands of people — as well as their pets — because there are many ways disast…","If you live in an area where the likelihood of a catastrophic event occurring seems unlikely, keep in mind that emergency plans put in place by savvy individuals undoubtedly save thousands of people as well as their pets because there are many ways disaster c… [+5990 chars]",2019-10-01,https://healthypets.mercola.com/sites/healthypets/archive/2019/10/01/pet-disaster-preparedness.aspx,https://media.mercola.com/ImageServer/Public/2019/September/FB/10-01-pet-disaster-preparedness-fb.jpg
The Hill's Morning Report - Dems to hit gas on impeachment,Alexis Simendinger and Al Weaver,The Hill,Welcome to The Hill's Morning Report....,"Welcome to The Hills Morning Report. Happy Monday! Our newsletter gets you up to speed on the most important developments in politics and policy, plus trends to watch. Alexis Simendinger and Al Weaver are the up-early co-creators. Find us @asimendinger and @a… [+25851 chars]",2019-09-30,https://thehill.com/homenews/morning-report/463594-the-hills-morning-report,https://thehill.com/sites/default/files/newsletter-cms_093019twitter.jpg
Three-dimensional global scale underwater sound modeling: The T-phase wave propagation of a Southern Mid-Atlantic Ridge earthquake,"Tiago C. A. Oliveira, Ying-Tsong Lin",Scitation.org,"The Journal of the Acoustical Society of America, Volume 146, Issue 3, Page 2124-2135, September 2019. A three-dimensional (3D) geodesic Cartesian parabolic equation model is utilized to study the propagation of low-frequency underwater sound (5 to 20 Hz), th…",,2019-09-30,https://asa.scitation.org/doi/10.1121/1.5126010?af=R&feed=most-recent&,https://asa.scitation.org/action/showOpenGraphArticleImage?doi=10.1121/1.5126010&id=images/medium/1.5126010.figures.online.highlight_f1.jpg
Prosecutors appeal TEPCO acquittal in Fukushima case,Associated Press,The Washington Post,Prosecutors in the only criminal trial involving the 2011 Fukushima nuclear plant meltdown has appealed against the acquittal of three former Tokyo Electric Power Co. executives,"TOKYO Prosecutors in the only criminal trial involving the 2011 Fukushima nuclear plant meltdown has appealed against the acquittal of three former Tokyo Electric Power Co. executives.
The Tokyo District Court on Sept. 19 found ex-TEPCO chairman Tsunehisa Ka… [+662 chars]",2019-09-30,https://www.washingtonpost.com/world/asia_pacific/prosecutors-appeal-tepco-acquittal-in-fukushima-case/2019/09/30/d79c15e0-e367-11e9-b0a6-3d03721b85ef_story.html,https://www.washingtonpost.com/resizer/2CjPNwqvXHPS_2RpuRTKY-p3eVo=/1484x0/www.washingtonpost.com/pb/resources/img/twp-social-share.png
Admiral Tryon's Blunder,Advanced Diver Magazine,Freerepublic.com,"When Admiral Tryon gave the order that positioned both mighty war vessels Victoria and Camperdown on a collision course, he made a huge mistake. So huge that it cost the lives of more than 350 crew members. The Victoria now is the only shipwreck worldwide tha…","Skip to comments.
Admiral Tryon's BlunderAdvanced Diver Magazine ^
 | Vic Verlinden
Posted on 09/30/2019 3:54:52 PM PDT by robowombat
When Admiral Tryon gave the order that positioned both mighty war vessels Victoria and Camperdown on a collision course, … [+11999 chars]",2019-09-30,https://www.freerepublic.com/focus/f-vetscor/3782600/posts,
weeklyOSM: weeklyOSM 479,weeklyOSM,Weeklyosm.eu,"17/09/2019-23/09/2019 SotM 2019 in Heidelberg, Germany 1 | Photo © Thomersch CCBYSA2 SotM 2019 The latest international State of the Map conference came to a close in Heidelberg, a city in Southwes…","17/09/2019-23/09/2019 SotM 2019 in Heidelberg, Germany 1 | Photo © Thomersch CCBYSA2 SotM 2019 The latest international State of the Map conference came to a close in Heidelberg, a city in Southwest Germany. A tweet shares a group picture of around 600 partic… [+10442 chars]",2019-09-30,http://weeklyosm.eu/archives/12408,https://s0.wp.com/i/blank.jpg
10 Times The Joker Almost Nailed Batman,Marc Buxton,Denofgeek.com,"We celebrate the craziest plans of the Clown Prince of Crime in honor of his first solo movie. facebook twitter tumblr He is the greatest villain of them all. He is the evil that tests Batman and makes the hero better. He is an uncontrollable force of chaos, …","He is the greatest villain of them all. He is the evil that tests Batman and makes the hero better. He is an uncontrollable force of chaos, more akin to a hurricane than a criminal, who strikes without warning. He believes that life is a chaotic farce and eve… [+12699 chars]",2019-09-30,https://www.denofgeek.com/us/books/joker/241406/10-times-the-joker-almost-nailed-batman,https://cdn1us.denofgeek.com/sites/denofgeekus/files/2019/09/joker-vs-batman.jpg
"As flood drowns drought-hit Bihar, it's a warning for Nitish Kumar",,Indiatoday.in,The Congress lost power in Bihar after worst of all floods in 1987. Lalu Prasad's RJD was voted out after 2004 flood. Warning for Nitish Kumar is that people compare the current flood in Patna with that of 1975.,"Flood is considered more as a natural calamity than a man-made disaster. In Bihar, it can also be a political disaster and tragedy. In the post-Congress Bihar, two major regime changes were accentuated by floods.
In the first instance, Lalu Prasad came to th… [+5549 chars]",2019-09-30,https://www.indiatoday.in/news-analysis/story/as-flood-drowns-drought-hit-bihar-it-s-a-warning-for-nitish-kumar-1604750-2019-09-30,https://akm-img-a-in.tosshub.com/indiatoday/images/story/201909/Bihar_flood_Nitish_Kumar_1_Twi-647x363.jpeg?luJc4xHp_RDE_9g1OHQE6V25ODsgwER.
The fallout of the Trump-Zelensky phone call in Ukraine,Leonid Ragozin,Al Jazeera English,Ukrainians have been having doubts about Western commitment to Ukrainian democracy; the recent scandal confirmed them.,For days now international media has been dominated by a political earthquake triggered by a July phone call between US President Donald Trump and Ukrainian President Volodymyr Zelensky. It has not only wreaked havoc on the political scene in both countries b… [+5745 chars],2019-09-30,https://www.aljazeera.com/indepth/opinion/fallout-trump-zelensky-phone-call-ukraine-190929080949133.html,https://www.aljazeera.com/mritems/Images/2019/9/29/739f124ffebc4058ab69fb76efc3cfeb_18.jpg
Magnitude 6.8 earthquake strikes off Chilean coast,,12news.com,The U.S. Geological Survey initially calculated the magnitude at 7.2.,"SANTIAGO, Chile A powerful magnitude 6.8 earthquake shook the coast of Chile on Sunday, swaying buildings in the capital of Santiago. The national emergency agency said there were no reported injuries or damage to basic services.
The U.S. Geological Survey s… [+651 chars]",2019-09-30,https://www.12news.com/article/news/nation-world/earthquake-strikes-off-chile-coast/507-a75f205c-06ca-46b7-ae8e-41fa6303dd9e,https://media.12news.com/assets/KWES/images/f24faa5f-33df-466b-b334-eb718443919d/f24faa5f-33df-466b-b334-eb718443919d_1140x641.jpg
Magnitude 6.8 earthquake strikes off Chilean coast,,Krem.com,The U.S. Geological Survey initially calculated the magnitude at 7.2.,"SANTIAGO, Chile A powerful magnitude 6.8 earthquake shook the coast of Chile on Sunday, swaying buildings in the capital of Santiago. The national emergency agency said there were no reported injuries or damage to basic services.
The U.S. Geological Survey s… [+651 chars]",2019-09-30,https://www.krem.com/article/news/nation-world/earthquake-strikes-off-chile-coast/507-a75f205c-06ca-46b7-ae8e-41fa6303dd9e,https://media.krem.com/assets/KWES/images/f24faa5f-33df-466b-b334-eb718443919d/f24faa5f-33df-466b-b334-eb718443919d_1140x641.jpg
Magnitude 6.8 earthquake strikes off Chilean coast,,Myfoxzone.com,The U.S. Geological Survey initially calculated the magnitude at 7.2.,"SANTIAGO, Chile A powerful magnitude 6.8 earthquake shook the coast of Chile on Sunday, swaying buildings in the capital of Santiago. The national emergency agency said there were no reported injuries or damage to basic services.
The U.S. Geological Survey s… [+651 chars]",2019-09-30,https://www.myfoxzone.com/article/news/nation-world/earthquake-strikes-off-chile-coast/507-a75f205c-06ca-46b7-ae8e-41fa6303dd9e,https://media.myfoxzone.com/assets/KWES/images/f24faa5f-33df-466b-b334-eb718443919d/f24faa5f-33df-466b-b334-eb718443919d_1140x641.jpg
Magnitude 6.8 earthquake strikes off Chilean coast,,Kgw.com,The U.S. Geological Survey initially calculated the magnitude at 7.2.,"SANTIAGO, Chile A powerful magnitude 6.8 earthquake shook the coast of Chile on Sunday, swaying buildings in the capital of Santiago. The national emergency agency said there were no reported injuries or damage to basic services.
The U.S. Geological Survey s… [+651 chars]",2019-09-30,https://www.kgw.com/article/news/nation-world/earthquake-strikes-off-chile-coast/507-a75f205c-06ca-46b7-ae8e-41fa6303dd9e,https://media.kgw.com/assets/KWES/images/f24faa5f-33df-466b-b334-eb718443919d/f24faa5f-33df-466b-b334-eb718443919d_1140x641.jpg
S10:E2 - What are the pros and cons of getting paid for open source (Katie Delfin),CodeNewbie,Codenewbie.org,"For all of the benefits of open source, such as pushing innovation and creating huge collaborative ways to build powerful products, there are also very legitimate concerns in terms of sustainability, exploitation of new developers, and the privilege of who ac…","[00:00:00] SY: Whether youre a true CodeNewbie or a veteran developer, consider using your skills to create tech for good. Be a part of Code and Response, a program started by IBM to bring forward open technology solutions that can help communities in need of… [+34141 chars]",2019-09-30,https://www.codenewbie.org/podcast/what-are-the-pros-and-cons-of-getting-paid-for-open-source,
